start	14	2020	1	1	0
	4173	1560	113.414317	-16.851644	9.988403e+04	2.313501e+01	5.749331e+04	5.694445e+04	1.078870e+05	1.075506e+05	3.029374e+02	2.592331e+01	2020	1	7	0
	4169	1588	113.133067	-15.539138	9.982577e+04	1.899369e+01	5.731159e+04	5.682901e+04	1.078071e+05	1.075476e+05	3.030316e+02	1.700819e+01	2020	1	7	6
	4175	1570	113.554942	-16.382892	9.986773e+04	1.675470e+01	5.750791e+04	5.688396e+04	1.079544e+05	1.075678e+05	3.029323e+02	1.471378e+01	2020	1	7	12
	4168	1564	113.062754	-16.664144	9.965228e+04	2.149039e+01	5.735516e+04	5.669958e+04	1.077734e+05	1.073675e+05	3.028375e+02	2.243123e+01	2020	1	7	18
	4169	1556	113.133067	-17.039145	9.968693e+04	1.940372e+01	5.748179e+04	5.671508e+04	1.079320e+05	1.074678e+05	3.027139e+02	2.383249e+01	2020	1	8	0
	4156	1530	112.219004	-18.257901	9.941954e+04	1.811028e+01	5.741409e+04	5.667509e+04	1.079063e+05	1.074824e+05	3.018097e+02	1.420581e+01	2020	1	8	6
	4164	1527	112.781504	-18.398527	9.954649e+04	2.164379e+01	5.752669e+04	5.674919e+04	1.080011e+05	1.075890e+05	3.018741e+02	9.976120e+00	2020	1	8	12
	4150	1513	111.797128	-19.054780	9.916755e+04	2.464578e+01	5.740694e+04	5.660902e+04	1.079207e+05	1.073979e+05	3.015824e+02	1.386368e+01	2020	1	8	18
	4144	1493	111.375253	-19.992285	9.906712e+04	2.457413e+01	5.754193e+04	5.666172e+04	1.079187e+05	1.072621e+05	3.012119e+02	1.367306e+01	2020	1	9	0
	4140	1483	111.094003	-20.461037	9.924714e+04	2.302458e+01	5.753522e+04	5.660415e+04	1.080235e+05	1.072145e+05	3.009057e+02	1.036015e+01	2020	1	9	6
	4137	1479	110.883065	-20.648538	9.950896e+04	2.294531e+01	5.770813e+04	5.701374e+04	1.080933e+05	1.072778e+05	3.007739e+02	4.771941e+00	2020	1	9	12
	4128	1470	110.250252	-21.070415	9.969675e+04	1.768022e+01	5.753738e+04	5.714627e+04	1.079014e+05	1.072203e+05	3.001763e+02	3.303838e+00	2020	1	9	18
	4119	1457	109.617439	-21.679793	1.000106e+05	1.485647e+01	5.763618e+04	5.730559e+04	1.079730e+05	1.072082e+05	2.997784e+02	3.270335e+00	2020	1	10	0
	4114	1441	109.265876	-22.429797	1.000440e+05	1.393834e+01	5.766846e+04	5.731848e+04	1.080044e+05	1.073112e+05	2.998734e+02	7.062071e-01	2020	1	10	6
start	32	2020	1	14	18
	3361	1609	56.320518	-14.554758	1.004707e+05	1.421906e+01	5.759916e+04	5.718082e+04	1.078739e+05	1.075945e+05	3.041867e+02	2.781419e+01	2020	1	14	18
	3368	1608	56.812706	-14.601633	9.998511e+04	1.715922e+01	5.740601e+04	5.689577e+04	1.076809e+05	1.074247e+05	3.039177e+02	3.736769e+01	2020	1	15	0
	3373	1593	57.164268	-15.304762	1.000438e+05	2.213726e+01	5.762425e+04	5.692534e+04	1.078952e+05	1.075806e+05	3.036861e+02	3.087165e+01	2020	1	15	6
	3366	1588	56.672080	-15.539138	9.969890e+04	1.836217e+01	5.743578e+04	5.677504e+04	1.077289e+05	1.074464e+05	3.037634e+02	3.900673e+01	2020	1	15	12
	3353	1593	55.758017	-15.304762	9.958297e+04	2.284109e+01	5.757944e+04	5.681780e+04	1.079175e+05	1.074704e+05	3.035102e+02	4.331763e+01	2020	1	15	18
	3358	1594	56.109580	-15.257887	9.903208e+04	2.290277e+01	5.734402e+04	5.640149e+04	1.076402e+05	1.072834e+05	3.032953e+02	4.672111e+01	2020	1	16	0
	3331	1566	54.211141	-16.570393	9.886584e+04	2.684097e+01	5.751265e+04	5.641724e+04	1.078195e+05	1.073140e+05	3.029174e+02	4.345595e+01	2020	1	16	6
	3335	1582	54.492391	-15.820389	9.832665e+04	2.807643e+01	5.727810e+04	5.603872e+04	1.076356e+05	1.070441e+05	3.030672e+02	4.471677e+01	2020	1	16	12
	3318	1575	53.297078	-16.148516	9.791702e+04	3.144378e+01	5.740064e+04	5.588897e+04	1.077889e+05	1.070754e+05	3.027017e+02	4.834048e+01	2020	1	16	18
	3320	1547	53.437703	-17.461022	9.745741e+04	3.448111e+01	5.723557e+04	5.541724e+04	1.076042e+05	1.067210e+05	3.021057e+02	5.007497e+01	2020	1	17	0
	3314	1534	53.015827	-18.070400	9.741697e+04	3.872485e+01	5.742387e+04	5.542532e+04	1.077611e+05	1.067211e+05	3.020318e+02	3.887107e+01	2020	1	17	6
	3301	1516	52.101764	-18.914154	9.713941e+04	4.066910e+01	5.738423e+04	5.510210e+04	1.076629e+05	1.065072e+05	3.022637e+02	3.789241e+01	2020	1	17	12
	3294	1513	51.609576	-19.054780	9.728714e+04	3.794840e+01	5.761527e+04	5.534202e+04	1.078336e+05	1.067495e+05	3.021461e+02	3.704544e+01	2020	1	17	18
	3281	1496	50.695513	-19.851659	9.715970e+04	3.805188e+01	5.746376e+04	5.519133e+04	1.077330e+05	1.066372e+05	3.023147e+02	3.239938e+01	2020	1	18	0
	3266	1480	49.640824	-20.601663	9.732397e+04	4.575601e+01	5.765212e+04	5.530213e+04	1.078524e+05	1.067122e+05	3.025120e+02	3.335875e+01	2020	1	18	6
	3257	1466	49.008011	-21.257916	9.723739e+04	4.005060e+01	5.757922e+04	5.513670e+04	1.078030e+05	1.066095e+05	3.026819e+02	3.836922e+01	2020	1	18	12
	3252	1451	48.656449	-21.961044	9.755790e+04	3.770613e+01	5.781222e+04	5.542840e+04	1.079804e+05	1.069546e+05	3.024664e+02	3.634676e+01	2020	1	18	18
	3240	1427	47.812698	-23.086050	9.804003e+04	3.510161e+01	5.762573e+04	5.577894e+04	1.077924e+05	1.070618e+05	3.022562e+02	2.883925e+01	2020	1	19	0
	3235	1407	47.461135	-24.023554	9.873962e+04	3.236956e+01	5.782116e+04	5.637729e+04	1.079765e+05	1.074089e+05	3.021584e+02	2.944581e+01	2020	1	19	6
	3226	1378	46.828322	-25.382936	9.853292e+04	3.476756e+01	5.770912e+04	5.638659e+04	1.079381e+05	1.075094e+05	3.082586e+02	3.278266e+01	2020	1	19	12
	3216	1363	46.125196	-26.086064	9.834253e+04	3.169768e+01	5.777273e+04	5.629315e+04	1.080975e+05	1.074099e+05	3.038862e+02	3.417444e+01	2020	1	19	18
	3201	1343	45.070508	-27.023569	9.841821e+04	3.157701e+01	5.753880e+04	5.596281e+04	1.078720e+05	1.071998e+05	3.013983e+02	3.595254e+01	2020	1	20	0
	3193	1330	44.508007	-27.632947	9.877836e+04	2.403478e+01	5.762321e+04	5.629135e+04	1.084670e+05	1.073565e+05	3.018489e+02	3.095542e+01	2020	1	20	6
	3191	1305	44.367382	-28.804828	9.858170e+04	2.805652e+01	5.747372e+04	5.615545e+04	1.079779e+05	1.072091e+05	3.017041e+02	2.500765e+01	2020	1	20	12
	3193	1288	44.508007	-29.601706	9.869680e+04	2.445901e+01	5.756629e+04	5.625321e+04	1.080800e+05	1.071418e+05	3.009437e+02	2.430353e+01	2020	1	20	18
	3201	1269	45.070508	-30.492336	9.863945e+04	2.736403e+01	5.740432e+04	5.615852e+04	1.078136e+05	1.067247e+05	3.004519e+02	2.288421e+01	2020	1	21	0
	3228	1242	46.968947	-31.757967	9.840231e+04	2.675734e+01	5.748831e+04	5.613280e+04	1.078939e+05	1.062645e+05	3.003093e+02	2.432841e+01	2020	1	21	6
	3254	1233	48.797074	-32.179844	9.859895e+04	2.368354e+01	5.744083e+04	5.616188e+04	1.078522e+05	1.060442e+05	3.000909e+02	2.137252e+01	2020	1	21	12
	3292	1221	51.468951	-32.742347	9.876230e+04	2.357569e+01	5.759259e+04	5.619776e+04	1.079298e+05	1.057790e+05	2.985151e+02	2.507106e+01	2020	1	21	18
	3333	1207	54.351766	-33.398600	9.884566e+04	2.301229e+01	5.742313e+04	5.573355e+04	1.077469e+05	1.051090e+05	2.978149e+02	2.942175e+01	2020	1	22	0
	3388	1178	58.218957	-34.757982	9.896265e+04	2.499609e+01	5.752168e+04	5.516719e+04	1.078269e+05	1.040161e+05	2.962274e+02	3.514801e+01	2020	1	22	6
	3450	1159	62.578336	-35.648611	9.892779e+04	2.217994e+01	5.742034e+04	5.458043e+04	1.076651e+05	1.032254e+05	2.945540e+02	3.133592e+01	2020	1	22	12
start	53	2020	1	15	0
	3156	1554	41.906443	-17.132896	1.002328e+05	1.172997e+01	5.749083e+04	5.705872e+04	1.078158e+05	1.075639e+05	3.042020e+02	2.575966e+01	2020	1	15	0
	3119	1546	39.304878	-17.507898	1.002859e+05	1.619208e+01	5.767603e+04	5.712876e+04	1.079525e+05	1.076574e+05	3.043516e+02	2.689406e+01	2020	1	15	6
	3123	1549	39.586128	-17.367272	9.977137e+04	1.930105e+01	5.752561e+04	5.683698e+04	1.078075e+05	1.073546e+05	3.044552e+02	2.566278e+01	2020	1	15	12
	3118	1554	39.234565	-17.132896	1.000804e+05	1.300203e+01	5.759886e+04	5.702621e+04	1.079811e+05	1.076482e+05	3.040967e+02	1.844695e+01	2020	1	15	18
	3111	1551	38.742377	-17.273521	9.987406e+04	1.328567e+01	5.738320e+04	5.678130e+04	1.078001e+05	1.075189e+05	3.038156e+02	2.987247e+01	2020	1	16	0
	3116	1562	39.093940	-16.757894	1.001185e+05	1.207972e+01	5.743671e+04	5.699096e+04	1.079050e+05	1.075864e+05	3.036414e+02	3.272756e+01	2020	1	16	6
	3123	1553	39.586128	-17.179771	9.970779e+04	1.472917e+01	5.727579e+04	5.675848e+04	1.077572e+05	1.074299e+05	3.051884e+02	3.345205e+01	2020	1	16	12
	3124	1560	39.656441	-16.851644	9.975273e+04	1.877806e+01	5.729893e+04	5.681437e+04	1.078989e+05	1.074734e+05	3.036770e+02	2.843229e+01	2020	1	16	18
	3122	1568	39.515816	-16.476643	9.952199e+04	1.466210e+01	5.707437e+04	5.656387e+04	1.075509e+05	1.072545e+05	3.034995e+02	2.848141e+01	2020	1	17	0
	3133	1557	40.289254	-16.992270	9.966870e+04	1.574747e+01	5.724326e+04	5.670657e+04	1.077481e+05	1.073958e+05	3.033599e+02	2.844973e+01	2020	1	17	6
	3121	1559	39.445503	-16.898520	9.943865e+04	1.457751e+01	5.709721e+04	5.658249e+04	1.076248e+05	1.073341e+05	3.034149e+02	3.051680e+01	2020	1	17	12
	3131	1551	40.148629	-17.273521	9.961894e+04	1.450428e+01	5.730641e+04	5.675464e+04	1.077832e+05	1.075058e+05	3.035683e+02	2.676504e+01	2020	1	17	18
	3109	1554	38.601752	-17.132896	9.941405e+04	1.546705e+01	5.716077e+04	5.655007e+04	1.076577e+05	1.073608e+05	3.031033e+02	2.402092e+01	2020	1	18	0
	3110	1546	38.672065	-17.507898	9.963268e+04	1.563104e+01	5.732383e+04	5.677493e+04	1.077957e+05	1.075501e+05	3.031567e+02	2.442534e+01	2020	1	18	6
	3107	1546	38.461127	-17.507898	9.946498e+04	1.342707e+01	5.723841e+04	5.666993e+04	1.078444e+05	1.074990e+05	3.051671e+02	2.212678e+01	2020	1	18	12
	3114	1539	38.953315	-17.836024	9.977177e+04	1.309851e+01	5.742402e+04	5.691702e+04	1.080125e+05	1.076783e+05	3.031598e+02	1.722247e+01	2020	1	18	18
	3105	1548	38.320502	-17.414147	9.964275e+04	1.345338e+01	5.729421e+04	5.686002e+04	1.078455e+05	1.075898e+05	3.030604e+02	1.872999e+01	2020	1	19	0
	3111	1539	38.742377	-17.836024	9.992955e+04	1.427503e+01	5.749258e+04	5.708855e+04	1.080696e+05	1.076811e+05	3.032440e+02	2.250740e+01	2020	1	19	6
	3105	1540	38.320502	-17.789149	9.976952e+04	1.423713e+01	5.745031e+04	5.698682e+04	1.079980e+05	1.076445e+05	3.038875e+02	2.134151e+01	2020	1	19	12
	3114	1535	38.953315	-18.023525	9.996920e+04	1.312024e+01	5.757598e+04	5.714467e+04	1.081166e+05	1.078684e+05	3.035669e+02	1.275882e+01	2020	1	19	18
	3103	1548	38.179877	-17.414147	9.975742e+04	1.606378e+01	5.739463e+04	5.690938e+04	1.079640e+05	1.076206e+05	3.030921e+02	2.004919e+01	2020	1	20	0
	3112	1536	38.812690	-17.976650	9.990656e+04	1.925028e+01	5.761966e+04	5.717337e+04	1.081912e+05	1.077740e+05	3.034031e+02	2.221211e+01	2020	1	20	6
	3113	1517	38.883003	-18.867279	9.976088e+04	1.718729e+01	5.747864e+04	5.709531e+04	1.079948e+05	1.076875e+05	3.037585e+02	2.165828e+01	2020	1	20	12
	3121	1514	39.445503	-19.007905	1.000147e+05	1.476118e+01	5.769049e+04	5.731460e+04	1.080997e+05	1.078602e+05	3.039698e+02	8.382386e+00	2020	1	20	18
	3122	1497	39.515816	-19.804784	9.997923e+04	1.500127e+01	5.755498e+04	5.724999e+04	1.081069e+05	1.077205e+05	3.040632e+02	1.794061e+01	2020	1	21	0
	3124	1484	39.656441	-20.414162	1.000301e+05	1.709019e+01	5.770212e+04	5.723173e+04	1.082456e+05	1.077155e+05	3.041511e+02	3.198661e+01	2020	1	21	6
	3121	1491	39.445503	-20.086035	9.988677e+04	1.604408e+01	5.756861e+04	5.713409e+04	1.080686e+05	1.076931e+05	3.039023e+02	2.208031e+01	2020	1	21	12
	3117	1484	39.164253	-20.414162	1.000190e+05	1.578330e+01	5.768961e+04	5.713137e+04	1.081007e+05	1.077679e+05	3.038065e+02	1.250999e+01	2020	1	21	18
	3118	1490	39.234565	-20.132910	9.966984e+04	1.690344e+01	5.749629e+04	5.699463e+04	1.079080e+05	1.075205e+05	3.035682e+02	1.752460e+01	2020	1	22	0
	3124	1472	39.656441	-20.976664	1.000103e+05	1.935241e+01	5.767184e+04	5.709855e+04	1.080898e+05	1.075520e+05	3.039470e+02	1.493109e+01	2020	1	22	6
	3108	1480	38.531440	-20.601663	9.952389e+04	2.204975e+01	5.751712e+04	5.679279e+04	1.080031e+05	1.075254e+05	3.030635e+02	1.838864e+01	2020	1	22	12
	3112	1485	38.812690	-20.367287	9.942862e+04	2.545777e+01	5.765805e+04	5.687046e+04	1.081925e+05	1.076947e+05	3.030859e+02	8.330953e+00	2020	1	22	18
	3109	1478	38.601752	-20.695413	9.953223e+04	1.863785e+01	5.749360e+04	5.673205e+04	1.079097e+05	1.074899e+05	3.029295e+02	1.110245e+01	2020	1	23	0
	3098	1465	37.828314	-21.304791	9.955196e+04	2.124364e+01	5.761419e+04	5.680787e+04	1.080235e+05	1.076846e+05	3.023815e+02	1.105612e+01	2020	1	23	6
	3099	1453	37.898627	-21.867294	9.937641e+04	2.082612e+01	5.757667e+04	5.681144e+04	1.080809e+05	1.077216e+05	3.024953e+02	1.060118e+01	2020	1	23	12
	3096	1443	37.687689	-22.336046	9.961392e+04	1.707910e+01	5.772334e+04	5.716254e+04	1.082394e+05	1.078417e+05	3.029868e+02	2.320535e+00	2020	1	23	18
	3086	1433	36.984563	-22.804798	9.962141e+04	1.857228e+01	5.758280e+04	5.699142e+04	1.079981e+05	1.076603e+05	3.028748e+02	7.795104e+00	2020	1	24	0
	3081	1416	36.633001	-23.601677	9.980316e+04	2.111725e+01	5.774869e+04	5.706434e+04	1.081605e+05	1.078261e+05	3.038677e+02	7.168426e+00	2020	1	24	6
	3080	1393	36.562688	-24.679808	9.971182e+04	1.953232e+01	5.768288e+04	5.725796e+04	1.081121e+05	1.078958e+05	3.078877e+02	3.943974e+00	2020	1	24	12
	3082	1387	36.703313	-24.961059	9.999461e+04	1.410107e+01	5.786389e+04	5.748595e+04	1.082875e+05	1.080575e+05	3.026274e+02	2.859805e+00	2020	1	24	18
	3065	1364	35.508000	-26.039189	9.964199e+04	2.788696e+01	5.771077e+04	5.703685e+04	1.082320e+05	1.077544e+05	3.024895e+02	1.855056e+01	2020	1	25	0
	3071	1364	35.929875	-26.039189	1.000980e+05	2.124471e+01	5.783941e+04	5.734315e+04	1.082024e+05	1.076894e+05	3.023098e+02	1.610227e+01	2020	1	25	6
	3069	1363	35.789250	-26.086064	1.000791e+05	1.872077e+01	5.776084e+04	5.723959e+04	1.081872e+05	1.077489e+05	3.022399e+02	9.672367e+00	2020	1	25	12
	3073	1365	36.070500	-25.992314	1.002664e+05	1.833907e+01	5.786851e+04	5.737253e+04	1.083481e+05	1.078328e+05	3.023222e+02	8.740573e+00	2020	1	25	18
	3066	1353	35.578312	-26.554817	9.953723e+04	2.458556e+01	5.771193e+04	5.712362e+04	1.081597e+05	1.075487e+05	3.021259e+02	1.026046e+01	2020	1	26	0
	3072	1352	36.000188	-26.601692	1.000186e+05	1.972259e+01	5.781854e+04	5.737101e+04	1.082521e+05	1.075303e+05	3.022698e+02	1.162904e+01	2020	1	26	6
	3079	1345	36.492375	-26.929818	1.001317e+05	1.954548e+01	5.774391e+04	5.733946e+04	1.081972e+05	1.074726e+05	3.027697e+02	1.074405e+01	2020	1	26	12
	3088	1346	37.125189	-26.882943	1.002981e+05	1.741315e+01	5.781464e+04	5.741514e+04	1.082958e+05	1.075192e+05	3.028372e+02	5.133124e+00	2020	1	26	18
	3089	1336	37.195501	-27.351695	1.002807e+05	1.444174e+01	5.765326e+04	5.721856e+04	1.080483e+05	1.071597e+05	3.026981e+02	1.027555e+01	2020	1	27	0
	3111	1305	38.742377	-28.804828	1.004387e+05	1.808772e+01	5.776094e+04	5.706055e+04	1.081260e+05	1.065936e+05	3.019438e+02	1.758150e+01	2020	1	27	6
	3109	1313	38.601752	-28.429826	1.003032e+05	1.630071e+01	5.769208e+04	5.702338e+04	1.081142e+05	1.067489e+05	3.025479e+02	1.395647e+01	2020	1	27	12
	3154	1257	41.765818	-31.054838	1.002497e+05	1.737712e+01	5.768840e+04	5.636020e+04	1.081256e+05	1.054345e+05	3.015385e+02	9.162203e+00	2020	1	27	18
	3178	1238	43.453319	-31.945468	1.000758e+05	1.661389e+01	5.746086e+04	5.556941e+04	1.077924e+05	1.043696e+05	3.001361e+02	1.523934e+01	2020	1	28	0
start	31	2020	1	21	12
	4765	1622	155.039353	-13.945380	1.002762e+05	1.291195e+01	5.757499e+04	5.722771e+04	1.082284e+05	1.079721e+05	3.035465e+02	2.413014e+01	2020	1	21	12
	4771	1584	155.461229	-15.726639	9.990949e+04	1.572388e+01	5.734015e+04	5.694064e+04	1.079245e+05	1.076877e+05	3.033368e+02	3.395624e+01	2020	1	21	18
	4753	1545	154.195603	-17.554773	1.000918e+05	1.745422e+01	5.752977e+04	5.713986e+04	1.081388e+05	1.079529e+05	3.029504e+02	2.433147e+01	2020	1	22	0
	4743	1518	153.492477	-18.820404	9.970152e+04	1.777393e+01	5.733894e+04	5.686283e+04	1.079930e+05	1.077376e+05	3.030078e+02	3.091315e+01	2020	1	22	6
	4723	1525	152.086226	-18.492277	9.995579e+04	1.947749e+01	5.751393e+04	5.710076e+04	1.082430e+05	1.079491e+05	3.034196e+02	3.277150e+01	2020	1	22	12
	4712	1509	151.312788	-19.242281	9.956038e+04	1.900070e+01	5.723983e+04	5.681827e+04	1.079534e+05	1.076638e+05	3.030674e+02	3.917086e+01	2020	1	22	18
	4738	1498	153.140914	-19.757909	9.970749e+04	2.026393e+01	5.753346e+04	5.698325e+04	1.081779e+05	1.076224e+05	3.023152e+02	4.588400e+01	2020	1	23	0
	4735	1490	152.929977	-20.132910	9.911923e+04	2.653033e+01	5.729877e+04	5.662837e+04	1.081827e+05	1.076738e+05	3.024102e+02	5.111883e+01	2020	1	23	6
	4734	1490	152.859664	-20.132910	9.891316e+04	2.985762e+01	5.750984e+04	5.648742e+04	1.082963e+05	1.075718e+05	3.023625e+02	4.460344e+01	2020	1	23	12
	4749	1480	153.914352	-20.601663	9.876726e+04	2.577362e+01	5.727605e+04	5.634413e+04	1.079788e+05	1.074129e+05	3.020681e+02	4.577122e+01	2020	1	23	18
	4758	1480	154.547165	-20.601663	9.891859e+04	2.572988e+01	5.748938e+04	5.656898e+04	1.082028e+05	1.075743e+05	3.019094e+02	4.137127e+01	2020	1	24	0
	4755	1496	154.336228	-19.851659	9.893468e+04	2.475235e+01	5.729241e+04	5.629832e+04	1.080480e+05	1.074342e+05	3.020200e+02	3.408757e+01	2020	1	24	6
	4775	1492	155.742479	-20.039160	9.927616e+04	2.716372e+01	5.745769e+04	5.670604e+04	1.082980e+05	1.075144e+05	3.018311e+02	3.687507e+01	2020	1	24	12
	4790	1472	156.797167	-20.976664	9.882443e+04	2.971170e+01	5.713006e+04	5.640777e+04	1.079098e+05	1.071043e+05	3.016794e+02	3.940898e+01	2020	1	24	18
	4795	1482	157.148730	-20.507912	9.881493e+04	2.676683e+01	5.732723e+04	5.632425e+04	1.080925e+05	1.073843e+05	3.018250e+02	3.647409e+01	2020	1	25	0
	4818	1478	158.765919	-20.695413	9.882793e+04	1.995066e+01	5.710887e+04	5.641213e+04	1.078060e+05	1.071728e+05	3.017558e+02	3.665252e+01	2020	1	25	6
	4831	1469	159.679982	-21.117290	9.903755e+04	2.109849e+01	5.733673e+04	5.648915e+04	1.080770e+05	1.072289e+05	3.014883e+02	3.370103e+01	2020	1	25	12
	4899	1457	164.461237	-21.679793	9.862227e+04	2.671416e+01	5.703496e+04	5.616900e+04	1.076444e+05	1.067809e+05	3.024214e+02	4.213496e+01	2020	1	25	18
	4936	1460	167.062801	-21.539167	9.890064e+04	3.171009e+01	5.724251e+04	5.625669e+04	1.078883e+05	1.069999e+05	3.022397e+02	3.521762e+01	2020	1	26	0
	4903	1454	164.742487	-21.820419	9.870578e+04	2.324350e+01	5.710968e+04	5.616500e+04	1.078336e+05	1.067559e+05	3.031312e+02	2.613241e+01	2020	1	26	6
	4909	1458	165.164362	-21.632918	9.912969e+04	1.704388e+01	5.738591e+04	5.665665e+04	1.080755e+05	1.069826e+05	3.021549e+02	1.881899e+01	2020	1	26	12
	4951	1437	168.117490	-22.617297	9.925588e+04	1.759595e+01	5.713763e+04	5.647210e+04	1.078545e+05	1.065357e+05	3.020639e+02	2.812253e+01	2020	1	26	18
	5012	1401	172.406556	-24.304806	9.935154e+04	2.237080e+01	5.719243e+04	5.654240e+04	1.079132e+05	1.059986e+05	3.008919e+02	3.182026e+01	2020	1	27	0
