,TID,lon,lat,ISOTIME,MSLP,WS,Short_Label,Full_Name,Tropical_System,Transition_Zone,Track_Info,LPSAREA
0,0,44.085938,-39.890625,2020-02-01 06:00:00,100948.1,14.42023,DSE,Extratropical Disturbance,0.0,0.0,Track,4080310
1,0,47.601562,-39.890625,2020-02-01 12:00:00,101002.8,12.99928,DSE,Extratropical Disturbance,0.0,0.0,Track,2873169
2,0,52.242188,-39.890625,2020-02-01 18:00:00,101184.6,14.30572,DSE,Extratropical Disturbance,0.0,0.0,Track,2215337
3,0,56.039062,-39.890625,2020-02-02 00:00:00,101295.8,14.36916,DSE,Extratropical Disturbance,0.0,0.0,Track,1362169
4,0,59.695313,-39.890625,2020-02-02 06:00:00,101562.4,13.27777,DSE,Extratropical Disturbance,0.0,0.0,Track,1109708
5,0,61.945313,-39.609375,2020-02-02 12:00:00,101614.5,12.14497,DSE,Extratropical Disturbance,0.0,0.0,Track,0
6,1,144.914062,-39.890625,2020-02-01 06:00:00,100640.0,14.47742,THL,Thermal Low,1.0,1.0,Track,608550
7,1,142.101562,-33.703125,2020-02-01 12:00:00,100845.7,9.128096,THL,Thermal Low,1.0,1.0,Track,0
8,1,145.335938,-34.265625,2020-02-01 18:00:00,100788.8,5.717188,THL,Thermal Low,1.0,1.0,Track,0
9,1,146.179688,-35.015625,2020-02-02 00:00:00,100779.0,6.442522,THL,Thermal Low,1.0,1.0,Track,164294
10,1,147.867188,-35.671875,2020-02-02 06:00:00,100428.0,10.43806,THL,Thermal Low,1.0,1.0,Track,501158
11,1,146.039062,-35.015625,2020-02-02 12:00:00,100590.9,12.62909,THL,Thermal Low,1.0,1.0,Track,0
12,1,150.679688,-39.609375,2020-02-02 18:00:00,100323.2,14.26749,THL,Thermal Low,1.0,1.0,Track,2283320
13,1,152.507812,-39.890625,2020-02-03 00:00:00,100429.5,14.66987,THL,Thermal Low,0.0,0.0,Track,3340791
14,1,155.320312,-39.609375,2020-02-03 06:00:00,100388.8,13.10997,DSE,Extratropical Disturbance,0.0,0.0,Track,2595755
15,1,157.851562,-39.703125,2020-02-03 12:00:00,100770.3,14.73818,DSE,Extratropical Disturbance,0.0,0.0,Track,2560448
16,1,161.367188,-39.703125,2020-02-03 18:00:00,101068.3,15.28872,DSE,Extratropical Disturbance,0.0,0.0,Track,2279089
17,1,165.585938,-39.609375,2020-02-04 00:00:00,101554.5,14.11036,DSE,Extratropical Disturbance,0.0,0.0,Track,1659175
18,2,260.367188,-39.890625,2020-02-01 06:00:00,100796.4,11.77944,EX,Extratropical Cyclone,0.0,0.0,Track,2723962
19,2,261.632813,-39.890625,2020-02-01 12:00:00,100351.2,13.09605,DSE,Extratropical Disturbance,0.0,0.0,Track,1934477
20,2,263.882812,-39.890625,2020-02-01 18:00:00,100162.7,13.348,DSE,Extratropical Disturbance,0.0,0.0,Track,6670985
21,2,267.820312,-39.890625,2020-02-02 00:00:00,99887.7,18.00324,DSE,Extratropical Disturbance,0.0,0.0,Track,7327110
22,2,272.320312,-39.890625,2020-02-02 06:00:00,100007.5,17.65116,DSE,Extratropical Disturbance,0.0,0.0,Track,3776245
23,2,267.117188,-39.890625,2020-02-02 12:00:00,100349.9,9.951164,DSE,Extratropical Disturbance,0.0,0.0,Track,443719
24,2,267.117188,-39.890625,2020-02-02 18:00:00,100570.1,9.033714,DSE,Extratropical Disturbance,0.0,0.0,Track,23019
25,2,268.664062,-39.890625,2020-02-03 00:00:00,100461.3,15.23468,DSE,Extratropical Disturbance,0.0,0.0,Track,843825
26,2,275.273438,-39.890625,2020-02-03 06:00:00,100134.1,17.6125,DSE,Extratropical Disturbance,0.0,0.0,Track,1679204
27,2,278.085938,-39.890625,2020-02-03 12:00:00,100480.6,14.78941,DSE,Extratropical Disturbance,0.0,0.0,Track,1917188
28,3,176.414063,-39.703125,2020-02-01 06:00:00,101082.4,12.61674,DSE,Extratropical Disturbance,0.0,0.0,Track,884353
29,3,176.273438,-39.890625,2020-02-01 18:00:00,101440.0,10.79213,DOTHL,Deep (Orographic) Thermal Low,0.0,0.0,Track,42686
30,3,178.101562,-38.109375,2020-02-02 00:00:00,101402.5,9.225429,DSE,Extratropical Disturbance,0.0,0.0,Track,0
31,3,176.554688,-39.609375,2020-02-02 06:00:00,101171.8,13.61929,THL,Thermal Low,0.0,0.0,Track,0
32,3,182.742187,-39.890625,2020-02-02 12:00:00,101239.7,9.127012,DSE,Extratropical Disturbance,0.0,0.0,Track,107391
33,3,185.414062,-39.890625,2020-02-02 18:00:00,101175.6,10.75281,DSE,Extratropical Disturbance,0.0,0.0,Track,574006
34,3,188.226562,-39.890625,2020-02-03 00:00:00,101107.2,10.63832,EX,Extratropical Cyclone,0.0,0.0,Track,439398
35,3,190.054688,-39.609375,2020-02-03 06:00:00,101157.4,9.293298,EX,Extratropical Cyclone,0.0,0.0,Track,0
36,3,190.054688,-36.515625,2020-02-03 18:00:00,101733.9,7.785744,DSE,Extratropical Disturbance,0.0,0.0,Track,0
37,4,335.460938,-39.609375,2020-02-01 06:00:00,100142.5,13.94142,SC,Subtropical Cyclone,0.0,0.0,Track,3796781
38,4,338.273438,-39.609375,2020-02-01 12:00:00,100246.5,13.54505,SC,Subtropical Cyclone,0.0,0.0,Track,4126761
39,4,341.929687,-39.609375,2020-02-01 18:00:00,100178.3,15.63088,SC,Subtropical Cyclone,0.0,0.0,Track,4280959
40,4,347.414062,-39.890625,2020-02-02 00:00:00,100268.1,16.21402,EX,Extratropical Cyclone,0.0,0.0,Track,4157667
41,4,352.195312,-39.890625,2020-02-02 06:00:00,100239.9,18.01223,EX,Extratropical Cyclone,0.0,0.0,Track,4676322
42,4,356.273438,-39.703125,2020-02-02 12:00:00,100384.4,15.99648,EX,Extratropical Cyclone,0.0,0.0,Track,4844874
43,4,0.210938,-39.609375,2020-02-02 18:00:00,100438.9,16.35583,EX,Extratropical Cyclone,0.0,0.0,Track,4476463
44,4,3.585938,-39.703125,2020-02-03 00:00:00,100501.1,15.6412,EX,Extratropical Cyclone,0.0,0.0,Track,3088841
45,4,7.242187,-39.890625,2020-02-03 06:00:00,100538.6,15.65604,EX,Extratropical Cyclone,0.0,0.0,Track,3024076
46,4,10.757812,-39.890625,2020-02-03 12:00:00,100646.3,17.21173,EX,Extratropical Cyclone,0.0,0.0,Track,4135588
47,4,15.117188,-39.890625,2020-02-03 18:00:00,100724.3,15.67511,DSE,Extratropical Disturbance,0.0,0.0,Track,3398019
48,4,19.898438,-39.890625,2020-02-04 00:00:00,100753.7,16.71916,EX,Extratropical Cyclone,0.0,0.0,Track,2380747
49,4,28.757812,-39.890625,2020-02-04 06:00:00,100538.6,15.87606,DSE,Extratropical Disturbance,0.0,0.0,Track,2240778
50,4,32.414062,-39.890625,2020-02-04 12:00:00,100526.4,14.89171,DSE,Extratropical Disturbance,0.0,0.0,Track,2346807
51,4,35.367188,-39.890625,2020-02-04 18:00:00,100782.8,16.25843,DSE,Extratropical Disturbance,0.0,0.0,Track,2197488
52,4,37.476562,-39.890625,2020-02-05 00:00:00,100815.5,14.57232,DSE,Extratropical Disturbance,0.0,0.0,Track,1818144
53,4,39.164062,-39.703125,2020-02-05 06:00:00,100973.5,15.9192,DSE,Extratropical Disturbance,0.0,0.0,Track,1761707
54,4,39.164062,-39.890625,2020-02-05 12:00:00,101003.7,16.51196,DSE,Extratropical Disturbance,0.0,0.0,Track,901830
55,4,35.929688,-39.890625,2020-02-06 00:00:00,100242.4,21.08948,EX,Extratropical Cyclone,0.0,0.0,Track,0
56,4,42.117188,-39.609375,2020-02-06 12:00:00,101333.0,17.16285,DOTHL,Deep (Orographic) Thermal Low,0.0,0.0,Track,3140158
57,4,45.773438,-39.703125,2020-02-07 00:00:00,101696.4,14.76675,EX,Extratropical Cyclone,0.0,0.0,Track,1470037
58,4,49.570313,-39.609375,2020-02-07 12:00:00,101681.9,15.37158,SC,Subtropical Cyclone,0.0,0.0,Track,1831637
59,4,52.101562,-39.609375,2020-02-07 18:00:00,101747.7,13.13661,SC,Subtropical Cyclone,0.0,0.0,Track,1423558
60,4,54.773438,-39.703125,2020-02-08 00:00:00,101731.6,10.57887,SC,Subtropical Cyclone,0.0,0.0,Track,905506
61,4,60.539062,-39.328125,2020-02-08 06:00:00,101789.3,9.562069,EX,Extratropical Cyclone,0.0,0.0,Track,0
62,4,61.804688,-39.609375,2020-02-08 12:00:00,101731.6,8.207905,EX,Extratropical Cyclone,0.0,0.0,Track,0
63,4,62.789062,-39.421875,2020-02-08 18:00:00,101804.7,7.59341,DSE,Extratropical Disturbance,0.0,0.0,Track,0
64,5,293.695313,-29.296875,2020-02-01 06:00:00,100624.2,12.77806,THL,Thermal Low,0.0,0.0,Track,0
65,5,292.148438,-25.453125,2020-02-01 18:00:00,100470.8,12.35421,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
66,5,296.507812,-18.890625,2020-02-02 00:00:00,100657.4,7.637771,THL,Thermal Low,1.0,0.0,Track,0
67,5,299.179688,-22.546875,2020-02-02 06:00:00,100795.3,5.655139,DST,Tropical Disturbance,1.0,0.0,Track,38219
68,5,297.210938,-21.328125,2020-02-02 12:00:00,101050.2,3.991211,TD,Tropical Depression,1.0,0.0,Track,0
69,5,293.835938,-20.109375,2020-02-02 18:00:00,100728.8,10.44369,HATHL,High-altitude Thermal Low,1.0,0.0,Track,0
70,5,292.148438,-14.484375,2020-02-03 00:00:00,100763.3,8.652591,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
71,6,312.539062,-26.296875,2020-02-01 06:00:00,101080.4,11.64393,TLO,Tropical Low,1.0,1.0,Track_SS(STLC),0
72,6,313.804688,-25.453125,2020-02-01 12:00:00,101222.9,11.8219,DST,Tropical Disturbance,1.0,1.0,Track_SS(STLC),0
73,6,314.789062,-24.796875,2020-02-01 18:00:00,100891.9,13.93484,TD,Tropical Depression,1.0,1.0,Track_SS(STLC),0
74,6,316.898438,-24.609375,2020-02-02 00:00:00,101077.4,16.41307,TD,Tropical Depression,1.0,1.0,Track_SS(STLC),83920
75,6,317.179688,-24.984375,2020-02-02 06:00:00,100831.7,18.20146,TD,Tropical Depression,1.0,1.0,Track_SS(STLC),152646
76,6,318.023437,-25.453125,2020-02-02 12:00:00,100943.9,14.28212,TD,Tropical Depression,1.0,1.0,Track_SS(STLC),140101
77,6,318.585938,-25.453125,2020-02-02 18:00:00,100729.5,12.40167,TD,Tropical Depression,1.0,1.0,Track_SS(STLC),287103
78,6,323.367188,-26.578125,2020-02-03 00:00:00,100713.5,18.87022,TC,Tropical Cyclone,1.0,1.0,Track_SS(STLC),224953
79,6,324.492188,-28.171875,2020-02-03 06:00:00,100520.7,17.55395,TC,Tropical Cyclone,1.0,1.0,Track_SS(STLC),384088
80,6,325.757813,-29.578125,2020-02-03 12:00:00,100665.6,17.98413,SS(STLC),Subtropical Tropical-like Cyclone (Subtropical Storm),0.0,0.0,Track_SS(STLC),522010
81,6,323.226562,-27.796875,2020-02-03 18:00:00,100681.6,18.72441,SC,Subtropical Cyclone,0.0,0.0,Track_SS(STLC),566155
82,6,323.507813,-27.796875,2020-02-04 00:00:00,100888.8,11.43941,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),563480
83,7,56.320312,-24.984375,2020-02-01 06:00:00,98332.73,32.23463,TC,Tropical Cyclone,1.0,0.0,Track_TC,391158
84,7,56.039062,-25.265625,2020-02-01 12:00:00,98357.2,31.85947,TC,Tropical Cyclone,1.0,0.0,Track_TC,397943
85,7,55.476562,-25.640625,2020-02-01 18:00:00,98689.84,29.52863,TC,Tropical Cyclone,1.0,1.0,Track_TC,395718
86,7,55.054688,-25.921875,2020-02-02 00:00:00,98828.13,27.23725,TC,Tropical Cyclone,1.0,0.0,Track_TC,407973
87,7,54.773438,-26.296875,2020-02-02 06:00:00,99191.37,24.59512,TC,Tropical Cyclone,1.0,1.0,Track_TC,392351
88,7,54.632812,-26.390625,2020-02-02 12:00:00,98943.09,31.81433,TC,Tropical Cyclone,1.0,0.0,Track_TC,403939
89,7,54.773438,-26.765625,2020-02-02 18:00:00,98810.05,30.2527,TC,Tropical Cyclone,1.0,0.0,Track_TC,392422
90,7,54.773438,-27.234375,2020-02-03 00:00:00,99054.04,29.68454,TC,Tropical Cyclone,1.0,0.0,Track_TC,394383
91,7,54.914062,-27.515625,2020-02-03 06:00:00,99681.16,20.83238,TC,Tropical Cyclone,1.0,1.0,Track_TC,383923
92,7,55.335938,-27.703125,2020-02-03 12:00:00,100044.0,20.92722,TC,Tropical Cyclone,1.0,1.0,Track_TC,373723
93,7,55.617188,-29.296875,2020-02-03 18:00:00,100422.7,27.80884,TC,Tropical Cyclone,1.0,1.0,Track_TC,369997
94,7,55.054688,-27.890625,2020-02-04 00:00:00,100674.8,18.6713,TC,Tropical Cyclone,1.0,1.0,Track_TC,337278
95,7,54.632812,-27.703125,2020-02-04 06:00:00,100989.5,14.10735,TC,Tropical Cyclone,1.0,1.0,Track_TC,310866
96,7,54.492188,-28.171875,2020-02-04 12:00:00,101012.1,14.28869,TC,Tropical Cyclone,1.0,1.0,Track_TC,266466
97,7,53.789062,-28.546875,2020-02-04 18:00:00,101276.7,13.09395,TC,Tropical Cyclone,1.0,1.0,Track_TC,219794
98,7,52.945312,-28.640625,2020-02-05 00:00:00,101251.8,12.11739,DST,Tropical Disturbance,1.0,1.0,Track_TC,73681
99,7,52.382813,-29.015625,2020-02-05 06:00:00,101527.4,10.21106,TLO,Tropical Low,1.0,1.0,Track_TC,28682
100,7,52.101562,-29.484375,2020-02-05 12:00:00,101525.8,9.634817,DSE,Extratropical Disturbance,0.0,0.0,Track_TC,0
101,7,51.539063,-29.578125,2020-02-05 18:00:00,101765.2,9.843248,EX,Extratropical Cyclone,0.0,0.0,Track_TC,0
102,7,51.257812,-32.015625,2020-02-06 06:00:00,101995.2,9.07651,TLO,Tropical Low,1.0,1.0,Track_TC,0
103,7,50.976562,-33.140625,2020-02-06 12:00:00,101996.6,8.391433,TLO,Tropical Low,1.0,1.0,Track_TC,0
104,7,50.414063,-33.609375,2020-02-06 18:00:00,102178.7,8.849051,EX,Extratropical Cyclone,0.0,0.0,Track_TC_EXT,0
105,8,122.132812,-14.109375,2020-02-01 06:00:00,99609.78,20.9872,TC,Tropical Cyclone,1.0,0.0,Track_TC,272404
106,8,121.851563,-14.484375,2020-02-01 12:00:00,99508.05,24.19407,TC,Tropical Cyclone,1.0,0.0,Track_TC,296584
107,8,121.289062,-14.578125,2020-02-01 18:00:00,99006.39,29.65429,TC,Tropical Cyclone,1.0,0.0,Track_TC,302395
108,8,121.148438,-14.484375,2020-02-02 00:00:00,98953.95,29.65328,TC,Tropical Cyclone,1.0,0.0,Track_TC,332257
109,8,120.585938,-14.953125,2020-02-02 06:00:00,98862.18,27.40776,TC,Tropical Cyclone,1.0,0.0,Track_TC,352416
110,8,120.023438,-15.515625,2020-02-02 12:00:00,99090.79,26.14445,TC,Tropical Cyclone,1.0,0.0,Track_TC,353370
111,8,119.320313,-15.609375,2020-02-02 18:00:00,98770.52,26.69538,TC,Tropical Cyclone,1.0,0.0,Track_TC,364477
112,8,118.757813,-15.703125,2020-02-03 00:00:00,98295.78,27.03801,TC,Tropical Cyclone,1.0,0.0,Track_TC,419498
113,8,117.914063,-15.890625,2020-02-03 06:00:00,97495.09,34.23401,TC,Tropical Cyclone,1.0,0.0,Track_TC,433834
114,8,117.070312,-15.984375,2020-02-03 12:00:00,96636.38,36.59924,TC,Tropical Cyclone,1.0,0.0,Track_TC,419288
115,8,116.507812,-16.171875,2020-02-03 18:00:00,95505.87,37.9513,TC,Tropical Cyclone,1.0,0.0,Track_TC,433131
116,8,115.945312,-16.359375,2020-02-04 00:00:00,95569.47,42.41,TC,Tropical Cyclone,1.0,0.0,Track_TC,460959
117,8,115.382813,-16.640625,2020-02-04 06:00:00,95062.37,50.34764,TC,Tropical Cyclone,1.0,0.0,Track_TC,472507
118,8,115.101562,-16.921875,2020-02-04 12:00:00,94561.69,52.69923,TC,Tropical Cyclone,1.0,0.0,Track_TC,469111
119,8,114.679687,-17.296875,2020-02-04 18:00:00,94111.79,50.59615,TC,Tropical Cyclone,1.0,0.0,Track_TC,485838
120,8,114.398438,-17.578125,2020-02-05 00:00:00,93655.88,50.59367,TC,Tropical Cyclone,1.0,0.0,Track_TC,486005
121,8,114.117188,-18.234375,2020-02-05 06:00:00,93102.48,53.36184,TC,Tropical Cyclone,1.0,0.0,Track_TC,471900
122,8,113.835937,-18.890625,2020-02-05 12:00:00,92881.59,56.13831,TC,Tropical Cyclone,1.0,0.0,Track_TC,457317
123,8,113.695312,-19.359375,2020-02-05 18:00:00,92749.23,56.69287,TC,Tropical Cyclone,1.0,0.0,Track_TC,469108
124,8,113.695312,-19.921875,2020-02-06 00:00:00,92874.01,55.54689,TC,Tropical Cyclone,1.0,0.0,Track_TC,466963
125,8,113.695312,-20.671875,2020-02-06 06:00:00,92686.24,60.17871,TC,Tropical Cyclone,1.0,0.0,Track_TC,445762
126,8,113.976563,-21.328125,2020-02-06 12:00:00,92580.06,53.96419,TC,Tropical Cyclone,1.0,0.0,Track_TC,459192
127,8,114.398438,-21.890625,2020-02-06 18:00:00,93322.87,46.66683,TC,Tropical Cyclone,1.0,0.0,Track_TC,477974
128,8,114.679687,-22.640625,2020-02-07 00:00:00,94889.27,33.32172,TC,Tropical Cyclone,1.0,0.0,Track_TC,475564
129,8,114.960938,-23.484375,2020-02-07 06:00:00,96492.7,23.42495,TC,Tropical Cyclone,1.0,0.0,Track_TC,478238
130,8,115.523438,-24.046875,2020-02-07 12:00:00,97545.44,17.43272,TC,Tropical Cyclone,1.0,0.0,Track_TC,481026
131,8,116.226562,-24.890625,2020-02-07 18:00:00,98073.79,15.71291,TC,Tropical Cyclone,1.0,0.0,Track_TC,484539
132,8,117.210937,-25.828125,2020-02-08 00:00:00,98557.57,14.84161,TC,Tropical Cyclone,1.0,0.0,Track_TC,431919
133,8,118.054688,-26.953125,2020-02-08 06:00:00,98642.34,15.4067,TC,Tropical Cyclone,1.0,1.0,Track_TC,425958
134,8,119.882813,-27.703125,2020-02-08 12:00:00,98955.27,18.34625,TC,Tropical Cyclone,1.0,1.0,Track_TC,475779
135,8,121.992188,-28.265625,2020-02-08 18:00:00,99017.76,18.55713,TC,Tropical Cyclone,1.0,1.0,Track_TC,557762
136,8,124.101562,-28.734375,2020-02-09 00:00:00,99363.44,15.5612,TD(MD),Tropical Depression(Monsoon Depression),1.0,1.0,Track_TC,551770
137,8,127.476562,-29.015625,2020-02-09 06:00:00,99478.95,16.08749,TC,Tropical Cyclone,1.0,1.0,Track_TC,477150
138,8,132.117188,-29.765625,2020-02-09 12:00:00,100011.5,11.26942,THL,Thermal Low,1.0,1.0,Track_TC,516158
139,8,136.617188,-26.015625,2020-02-09 18:00:00,100150.9,10.48669,THL,Thermal Low,1.0,1.0,Track_TC,65783
140,8,136.898438,-25.921875,2020-02-10 00:00:00,100467.5,11.99151,THL,Thermal Low,1.0,0.0,Track_TC,0
141,8,137.039062,-23.109375,2020-02-10 06:00:00,100088.9,9.306942,THL,Thermal Low,1.0,0.0,Track_TC,0
142,8,133.804688,-26.484375,2020-02-10 12:00:00,100509.3,10.81598,THL,Thermal Low,1.0,0.0,Track_TC,353385
143,8,137.039062,-25.078125,2020-02-10 18:00:00,100486.1,13.57563,THL,Thermal Low,1.0,0.0,Track_TC,0
144,8,137.320312,-26.015625,2020-02-11 00:00:00,100759.2,12.254,THL,Thermal Low,1.0,0.0,Track_TC,0
145,8,133.101562,-21.703125,2020-02-11 06:00:00,100271.9,10.56565,THL,Thermal Low,1.0,0.0,Track_TC,0
146,8,130.570312,-21.046875,2020-02-11 18:00:00,100407.6,7.454447,THL,Thermal Low,1.0,0.0,Track_TC,0
147,8,129.445312,-20.953125,2020-02-12 00:00:00,100710.7,7.08004,THL,Thermal Low,1.0,0.0,Track_TC,0
148,8,129.304688,-20.109375,2020-02-12 06:00:00,100163.6,6.656449,THL,Thermal Low,1.0,0.0,Track_TC,0
149,8,128.882812,-20.859375,2020-02-12 12:00:00,100381.5,7.930726,THL,Thermal Low,1.0,0.0,Track_TC,0
150,8,128.320312,-20.390625,2020-02-12 18:00:00,100277.1,7.323754,THL,Thermal Low,1.0,0.0,Track_TC,53058
151,8,126.773438,-20.015625,2020-02-13 00:00:00,100526.5,7.434705,THL,Thermal Low,1.0,0.0,Track_TC,0
152,8,126.070312,-19.734375,2020-02-13 06:00:00,100121.7,9.767878,THL,Thermal Low,1.0,1.0,Track_TC,0
153,8,124.804688,-18.890625,2020-02-13 12:00:00,100328.2,12.38847,THL,Thermal Low,1.0,0.0,Track_TC,0
154,8,124.664062,-21.046875,2020-02-13 18:00:00,100342.2,7.97301,THL,Thermal Low,1.0,0.0,Track_TC,84892
155,8,121.851563,-20.109375,2020-02-14 00:00:00,100613.4,11.55219,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track_TC,0
156,8,120.867188,-20.390625,2020-02-14 06:00:00,100216.3,11.69359,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track_TC,0
157,8,119.601562,-20.765625,2020-02-14 12:00:00,100397.6,10.79313,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track_TC,0
158,8,117.492188,-21.421875,2020-02-14 18:00:00,100559.9,8.726418,THL,Thermal Low,1.0,0.0,Track_TC,0
159,8,115.382813,-23.765625,2020-02-15 00:00:00,100688.8,8.388745,THL,Thermal Low,1.0,0.0,Track_TC,0
160,8,113.976563,-25.171875,2020-02-15 06:00:00,100382.5,7.83309,THL,Thermal Low,1.0,1.0,Track_TC,0
161,8,114.539062,-26.015625,2020-02-15 12:00:00,100497.0,10.97536,THL,Thermal Low,1.0,1.0,Track_TC,0
162,8,113.554688,-25.921875,2020-02-15 18:00:00,100614.9,12.98178,THL,Thermal Low,1.0,1.0,Track_TC,14368
163,8,112.429688,-25.734375,2020-02-16 00:00:00,100889.1,12.86315,THL,Thermal Low,1.0,1.0,Track_TC,0
164,9,100.757812,-9.796875,2020-02-01 06:00:00,100942.9,11.92172,TLO,Tropical Low,1.0,0.0,Track_TC,74776
165,9,101.179688,-8.859375,2020-02-01 12:00:00,100865.2,11.44904,TLO,Tropical Low,1.0,0.0,Track_TC,32442
166,9,101.460938,-9.234375,2020-02-01 18:00:00,100832.7,14.85922,TD(MD),Tropical Depression(Monsoon Depression),1.0,0.0,Track_TC,25679
167,9,101.460938,-9.890625,2020-02-02 00:00:00,100801.8,13.80658,TD,Tropical Depression,1.0,0.0,Track_TC,31359
168,9,101.460938,-9.796875,2020-02-02 06:00:00,100563.0,12.87879,TC,Tropical Cyclone,1.0,0.0,Track_TC,76043
169,9,101.039063,-10.265625,2020-02-02 12:00:00,100374.1,15.03813,TC,Tropical Cyclone,1.0,0.0,Track_TC,62315
170,9,101.039063,-10.546875,2020-02-02 18:00:00,100379.0,16.22842,TC,Tropical Cyclone,1.0,0.0,Track_TC,108560
171,9,100.898438,-11.109375,2020-02-03 00:00:00,100412.2,16.41266,TC,Tropical Cyclone,1.0,0.0,Track_TC,112940
172,9,100.335938,-11.015625,2020-02-03 06:00:00,100337.6,19.84498,TC,Tropical Cyclone,1.0,0.0,Track_TC,89698
173,9,100.476562,-10.921875,2020-02-03 12:00:00,100227.2,19.14802,TC,Tropical Cyclone,1.0,0.0,Track_TC,96349
174,9,100.476562,-11.109375,2020-02-03 18:00:00,100377.6,18.86345,TC,Tropical Cyclone,1.0,0.0,Track_TC,66457
175,9,100.476562,-11.296875,2020-02-04 00:00:00,100448.3,17.4673,TC,Tropical Cyclone,1.0,0.0,Track_TC,52320
176,9,100.335938,-11.671875,2020-02-04 06:00:00,100466.7,16.10288,TC,Tropical Cyclone,1.0,0.0,Track_TC,34449
177,9,100.195313,-12.046875,2020-02-04 12:00:00,100397.4,18.47856,TC,Tropical Cyclone,1.0,0.0,Track_TC,45367
178,9,100.335938,-12.421875,2020-02-04 18:00:00,100621.7,15.46839,TC,Tropical Cyclone,1.0,0.0,Track_TC,12439
179,9,100.195313,-12.515625,2020-02-05 00:00:00,100663.8,14.93333,TC,Tropical Cyclone,1.0,0.0,Track_TC,16193
180,9,99.632812,-12.515625,2020-02-05 06:00:00,100616.1,14.29308,TC,Tropical Cyclone,1.0,0.0,Track_TC,0
181,9,99.773438,-12.609375,2020-02-05 12:00:00,100668.5,15.4454,TC,Tropical Cyclone,1.0,0.0,Track_TC,0
182,9,99.492188,-12.328125,2020-02-05 18:00:00,100725.5,14.58185,TC,Tropical Cyclone,1.0,0.0,Track_TC,0
183,9,99.773438,-12.234375,2020-02-06 00:00:00,100738.4,12.14888,TC,Tropical Cyclone,1.0,0.0,Track_TC,0
184,9,99.914062,-12.421875,2020-02-06 06:00:00,100712.4,12.18972,TC,Tropical Cyclone,1.0,0.0,Track_TC,0
185,9,99.914062,-11.953125,2020-02-06 12:00:00,100565.3,17.3598,TC,Tropical Cyclone,1.0,0.0,Track_TC,11813
186,9,100.054687,-12.328125,2020-02-06 18:00:00,100602.4,16.25929,TC,Tropical Cyclone,1.0,0.0,Track_TC,0
187,9,99.914062,-12.140625,2020-02-07 00:00:00,100624.9,15.5899,TC,Tropical Cyclone,1.0,0.0,Track_TC,32680
188,9,100.617187,-11.953125,2020-02-07 06:00:00,100425.5,15.23486,TC,Tropical Cyclone,1.0,0.0,Track_TC,11176
189,9,101.179688,-11.578125,2020-02-07 12:00:00,100371.2,12.77505,TC,Tropical Cyclone,1.0,0.0,Track_TC,129902
190,9,101.601562,-11.296875,2020-02-07 18:00:00,100242.2,15.81929,TC,Tropical Cyclone,1.0,0.0,Track_TC,498979
191,9,102.023438,-10.828125,2020-02-08 00:00:00,100436.5,14.55931,TC,Tropical Cyclone,1.0,0.0,Track_TC,539829
192,9,102.726562,-10.640625,2020-02-08 06:00:00,100386.3,14.8203,TC,Tropical Cyclone,1.0,0.0,Track_TC,479710
193,9,103.289063,-10.921875,2020-02-08 12:00:00,100433.9,12.11437,TC,Tropical Cyclone,1.0,0.0,Track_TC,369126
194,9,103.851562,-9.515625,2020-02-08 18:00:00,100519.7,16.57838,TD(MD),Tropical Depression(Monsoon Depression),1.0,0.0,Track_TC,560550
195,9,103.570312,-9.328125,2020-02-09 00:00:00,100470.1,18.67485,TD,Tropical Depression,1.0,0.0,Track_TC,445068
196,9,105.117188,-9.609375,2020-02-09 06:00:00,100293.9,19.70988,TD(MD),Tropical Depression(Monsoon Depression),1.0,0.0,Track_TC,393286
197,9,106.101562,-11.296875,2020-02-09 12:00:00,100160.6,22.85399,TC,Tropical Cyclone,1.0,0.0,Track_TC,405603
198,9,106.664062,-11.765625,2020-02-09 18:00:00,99943.91,22.98799,TC,Tropical Cyclone,1.0,0.0,Track_TC,383714
199,9,106.242188,-12.796875,2020-02-10 00:00:00,99368.09,22.95291,TC,Tropical Cyclone,1.0,0.0,Track_TC,411450
200,9,106.523438,-13.078125,2020-02-10 06:00:00,99112.27,27.72537,TC,Tropical Cyclone,1.0,0.0,Track_TC,405651
201,9,107.226563,-13.546875,2020-02-10 12:00:00,99047.8,27.1996,TC,Tropical Cyclone,1.0,0.0,Track_TC,403185
202,9,107.507812,-13.921875,2020-02-10 18:00:00,98399.23,32.91899,TC,Tropical Cyclone,1.0,0.0,Track_TC,391369
203,9,108.070312,-14.390625,2020-02-11 00:00:00,97785.07,43.52757,TC,Tropical Cyclone,1.0,0.0,Track_TC,394279
204,9,108.351562,-14.671875,2020-02-11 06:00:00,97444.38,39.45657,TC,Tropical Cyclone,1.0,0.0,Track_TC,408974
205,9,108.773438,-14.765625,2020-02-11 12:00:00,97550.88,34.95818,TC,Tropical Cyclone,1.0,0.0,Track_TC,438151
