,TID,LON,LAT,ISOTIME,MSLP,WS,Full_Name,Short_Label,Tropical_Flag,Transition_Zone,Track_Info
8042,370,60.644531,-15.094849,2020-02-02 12:00:00,99650.2,19.98976,Tropical Cyclone,TC,1.0,0.0,Track_TC
8043,370,60.117188,-14.940364,2020-02-02 15:00:00,99704.32,18.10657,Tropical Cyclone,TC,1.0,0.0,Track_TC
8044,370,59.414062,-14.940364,2020-02-02 18:00:00,99338.01,20.09877,Tropical Cyclone,TC,1.0,0.0,Track_TC
8045,370,59.414062,-14.940364,2020-02-02 21:00:00,99047.16,21.90851,Tropical Cyclone,TC,1.0,0.0,Track_TC
8046,370,58.710938,-14.940364,2020-02-03 00:00:00,98944.19,23.04606,Tropical Cyclone,TC,1.0,0.0,Track_TC
8047,370,58.535156,-14.785991,2020-02-03 03:00:00,98987.99,22.36195,Tropical Cyclone,TC,1.0,0.0,Track_TC
8048,370,58.183594,-14.477572,2020-02-03 06:00:00,98923.19,24.01856,Tropical Cyclone,TC,1.0,0.0,Track_TC
8049,370,58.183594,-14.477572,2020-02-03 09:00:00,98748.48,23.39471,Tropical Cyclone,TC,1.0,0.0,Track_TC
8050,370,57.65625,-14.323523,2020-02-03 12:00:00,98731.26,25.46992,Tropical Cyclone,TC,1.0,0.0,Track_TC
8051,370,57.65625,-14.015742,2020-02-03 15:00:00,98431.18,25.83507,Tropical Cyclone,TC,1.0,0.0,Track_TC
8052,370,57.832031,-13.55484,2020-02-03 18:00:00,98155.6,30.11554,Tropical Cyclone,TC,1.0,0.0,Track_TC
8053,370,57.832031,-13.55484,2020-02-03 21:00:00,97416.59,33.86697,Tropical Cyclone,TC,1.0,0.0,Track_TC
8054,370,58.183594,-13.248069,2020-02-04 00:00:00,98052.71,30.52978,Tropical Cyclone,TC,1.0,0.0,Track_TC
8055,370,59.0625,-13.401405,2020-02-04 03:00:00,98075.85,29.81258,Tropical Cyclone,TC,1.0,0.0,Track_TC
8056,370,59.414062,-13.401405,2020-02-04 06:00:00,98013.75,29.03792,Tropical Cyclone,TC,1.0,0.0,Track_TC
8057,370,59.941406,-13.55484,2020-02-04 09:00:00,98037.0,29.35012,Tropical Cyclone,TC,1.0,0.0,Track_TC
8058,370,60.46875,-13.708373,2020-02-04 12:00:00,98030.4,29.63979,Tropical Cyclone,TC,1.0,0.0,Track_TC
8059,370,60.820312,-13.708373,2020-02-04 15:00:00,98141.9,30.31225,Tropical Cyclone,TC,1.0,0.0,Track_TC
8060,370,61.347656,-13.862006,2020-02-04 18:00:00,97979.09,30.54064,Tropical Cyclone,TC,1.0,0.0,Track_TC
8061,370,61.699219,-13.862006,2020-02-04 21:00:00,97706.18,29.73494,Tropical Cyclone,TC,1.0,0.0,Track_TC
8062,370,62.578125,-13.708373,2020-02-05 00:00:00,97818.26,31.42488,Tropical Cyclone,TC,1.0,0.0,Track_TC
8063,370,63.28125,-13.708373,2020-02-05 03:00:00,97660.02,32.59526,Tropical Cyclone,TC,1.0,0.0,Track_TC
8064,370,63.808594,-14.16958,2020-02-05 06:00:00,97315.09,32.21425,Tropical Cyclone,TC,1.0,0.0,Track_TC
8065,370,64.511719,-14.477572,2020-02-05 09:00:00,97032.34,32.20053,Tropical Cyclone,TC,1.0,0.0,Track_TC
8066,370,65.390625,-14.940364,2020-02-05 12:00:00,96966.06,33.95203,Tropical Cyclone,TC,1.0,0.0,Track_TC
8067,370,65.566406,-15.404157,2020-02-05 15:00:00,96703.47,29.61388,Tropical Cyclone,TC,1.0,0.0,Track_TC
8068,370,65.917969,-16.024166,2020-02-05 18:00:00,96328.56,31.59479,Tropical Cyclone,TC,1.0,0.0,Track_TC
8069,370,66.269531,-16.33489,2020-02-05 21:00:00,95921.79,33.22579,Tropical Cyclone,TC,1.0,0.0,Track_TC
8070,370,66.269531,-16.646109,2020-02-06 00:00:00,95391.84,35.45792,Tropical Cyclone,TC,1.0,0.0,Track_TC
8071,370,66.621094,-16.957833,2020-02-06 03:00:00,95060.48,38.41713,Tropical Cyclone,TC,1.0,0.0,Track_TC
8072,370,66.621094,-17.270076,2020-02-06 06:00:00,94771.23,37.14142,Tropical Cyclone,TC,1.0,0.0,Track_TC
8073,370,67.148438,-17.739438,2020-02-06 09:00:00,94179.04,38.67596,Tropical Cyclone,TC,1.0,0.0,Track_TC
8074,370,67.5,-18.053028,2020-02-06 12:00:00,93770.94,42.31734,Tropical Cyclone,TC,1.0,0.0,Track_TC
8075,370,67.675781,-18.524468,2020-02-06 15:00:00,93383.02,42.44109,Tropical Cyclone,TC,1.0,0.0,Track_TC
8076,370,67.851562,-18.997211,2020-02-06 18:00:00,93186.34,44.399,Tropical Cyclone,TC,1.0,0.0,Track_TC
8077,370,68.203125,-19.313119,2020-02-06 21:00:00,92906.19,45.39793,Tropical Cyclone,TC,1.0,0.0,Track_TC
8078,370,68.378906,-19.788132,2020-02-07 00:00:00,92780.56,45.48855,Tropical Cyclone,TC,1.0,0.0,Track_TC
8079,370,68.554688,-20.264566,2020-02-07 03:00:00,93108.35,45.18637,Tropical Cyclone,TC,1.0,0.0,Track_TC
8080,370,69.082031,-20.742467,2020-02-07 06:00:00,93239.59,44.35358,Tropical Cyclone,TC,1.0,0.0,Track_TC
8081,370,69.257812,-21.221882,2020-02-07 09:00:00,93474.13,42.77468,Tropical Cyclone,TC,1.0,0.0,Track_TC
8082,370,69.609375,-21.863542,2020-02-07 12:00:00,93544.04,42.15814,Tropical Cyclone,TC,1.0,0.0,Track_TC
8083,370,69.785156,-22.346682,2020-02-07 15:00:00,94019.76,40.08182,Tropical Cyclone,TC,1.0,0.0,Track_TC
8084,370,70.136719,-22.993491,2020-02-07 18:00:00,94341.23,38.5582,Tropical Cyclone,TC,1.0,0.0,Track_TC
8085,370,70.3125,-23.480635,2020-02-07 21:00:00,94306.84,39.47547,Tropical Cyclone,TC,1.0,0.0,Track_TC
8086,370,70.3125,-24.132978,2020-02-08 00:00:00,94783.98,36.15184,Tropical Cyclone,TC,1.0,0.0,Track_TC
8087,370,70.488281,-24.624423,2020-02-08 03:00:00,95187.35,34.77119,Tropical Cyclone,TC,1.0,0.0,Track_TC
8088,370,70.839844,-25.282711,2020-02-08 06:00:00,95609.97,33.99587,Tropical Cyclone,TC,1.0,0.0,Track_TC
8089,370,70.839844,-25.944591,2020-02-08 09:00:00,95685.54,34.12844,Tropical Cyclone,TC,1.0,0.0,Track_TC
8090,370,70.664062,-26.777221,2020-02-08 12:00:00,96026.94,31.80034,Tropical Cyclone,TC,1.0,0.0,Track_TC
8091,370,70.664062,-27.111977,2020-02-08 15:00:00,96501.21,29.33578,Tropical Cyclone,TC,1.0,0.0,Track_TC
8092,370,70.664062,-27.784525,2020-02-08 18:00:00,96802.66,27.85743,Tropical Cyclone,TC,1.0,0.0,Track_TC
8093,370,70.488281,-28.631115,2020-02-08 21:00:00,96973.66,27.98476,Tropical Cyclone,TC,1.0,0.0,Track_TC
8094,370,70.488281,-29.313328,2020-02-09 00:00:00,97206.62,28.8626,Tropical Cyclone,TC,1.0,0.0,Track_TC
8095,370,70.3125,-29.827991,2020-02-09 03:00:00,97319.91,28.55346,Tropical Cyclone,TC,1.0,0.0,Track_TC
8096,370,70.839844,-30.345318,2020-02-09 06:00:00,97391.74,28.61943,Tropical Cyclone,TC,1.0,0.0,Track_TC
8097,370,71.191406,-31.039379,2020-02-09 09:00:00,97420.44,27.61268,Tropical Cyclone,TC,1.0,0.0,Track_TC
8098,370,71.71875,-31.914149,2020-02-09 12:00:00,97562.62,26.93232,Tropical Cyclone,TC,1.0,0.0,Track_TC
8099,370,71.894531,-32.797318,2020-02-09 15:00:00,97678.46,27.18094,Tropical Cyclone,TC,1.0,0.0,Track_TC
8100,370,72.070312,-33.331442,2020-02-09 18:00:00,97602.01,25.10885,Tropical Cyclone,TC,1.0,1.0,Track_TC
8422,390,83.496094,-13.862006,2020-02-02 09:00:00,100128.6,17.39479,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8432,390,87.363281,-12.330035,2020-02-03 15:00:00,100542.2,16.82445,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8435,390,89.472656,-13.248069,2020-02-04 00:00:00,100278.7,15.5314,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8436,390,89.824219,-13.55484,2020-02-04 03:00:00,100333.7,15.72701,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8437,390,90.0,-13.708373,2020-02-04 06:00:00,100149.0,15.05571,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8438,390,90.175781,-13.862006,2020-02-04 09:00:00,100122.6,14.20705,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8440,390,89.824219,-13.862006,2020-02-04 15:00:00,100448.0,17.96764,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8441,390,90.0,-13.708373,2020-02-04 18:00:00,100293.5,16.53483,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8442,390,90.175781,-13.55484,2020-02-04 21:00:00,100274.6,16.05953,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8443,390,90.351563,-13.401405,2020-02-05 00:00:00,100457.8,15.02648,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8444,390,90.703125,-13.094829,2020-02-05 03:00:00,100491.7,14.08091,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8451,390,92.109375,-11.872236,2020-02-06 00:00:00,100334.6,16.2202,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8452,390,92.460938,-11.872236,2020-02-06 03:00:00,100276.4,18.10979,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8453,390,92.636719,-11.719808,2020-02-06 06:00:00,100127.6,18.14825,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8454,390,92.988281,-11.719808,2020-02-06 09:00:00,100069.5,19.10642,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8455,390,93.339844,-11.719808,2020-02-06 12:00:00,100159.6,19.19581,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8456,390,93.515625,-11.567465,2020-02-06 15:00:00,100154.0,19.91317,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8457,390,93.867188,-11.567465,2020-02-06 18:00:00,99927.95,19.3735,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8458,390,94.21875,-11.872236,2020-02-06 21:00:00,99964.62,20.62093,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8459,390,94.570312,-11.872236,2020-02-07 00:00:00,100017.8,21.36323,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8461,390,95.273438,-12.177348,2020-02-07 06:00:00,99963.59,19.43923,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8462,390,95.976562,-12.482811,2020-02-07 09:00:00,99714.06,20.31289,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8463,390,96.503906,-12.635677,2020-02-07 12:00:00,99764.94,21.34318,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8464,390,97.03125,-12.788634,2020-02-07 15:00:00,99939.73,20.0998,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8465,390,97.558594,-12.941685,2020-02-07 18:00:00,99632.79,20.26806,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8466,390,98.261719,-13.248069,2020-02-07 21:00:00,99616.62,19.84266,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8467,390,98.964844,-13.248069,2020-02-08 00:00:00,99904.15,20.92169,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8468,390,99.667969,-13.55484,2020-02-08 03:00:00,99399.23,20.57049,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8469,390,100.195313,-13.708373,2020-02-08 06:00:00,99732.38,21.0317,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8470,390,100.898438,-14.015742,2020-02-08 09:00:00,99870.87,19.98763,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8471,390,101.425781,-14.477572,2020-02-08 12:00:00,100149.5,19.57351,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8472,390,102.304687,-14.631727,2020-02-08 15:00:00,100228.3,17.87939,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8473,390,103.359375,-14.940364,2020-02-08 18:00:00,99966.45,18.86913,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8474,390,104.0625,-14.940364,2020-02-08 21:00:00,99800.88,20.21407,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8475,390,104.589844,-15.094849,2020-02-09 00:00:00,100181.6,20.59682,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8476,390,105.117188,-15.558983,2020-02-09 03:00:00,100221.1,18.49558,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8477,390,105.820312,-15.868986,2020-02-09 06:00:00,100038.1,16.3022,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8478,390,106.699219,-16.024166,2020-02-09 09:00:00,100187.7,15.43259,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8479,390,107.226563,-16.179467,2020-02-09 12:00:00,100192.0,15.03132,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8480,390,107.753906,-16.33489,2020-02-09 15:00:00,100241.6,15.77516,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8481,390,108.632812,-16.490437,2020-02-09 18:00:00,100076.5,15.28083,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8482,390,109.335938,-16.490437,2020-02-09 21:00:00,100141.1,16.61555,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8483,390,110.039063,-16.490437,2020-02-10 00:00:00,100259.1,17.26384,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8484,390,111.09375,-16.490437,2020-02-10 03:00:00,100216.0,17.98256,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8485,390,111.796875,-16.490437,2020-02-10 06:00:00,100125.6,17.89897,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8486,390,112.324219,-16.646109,2020-02-10 09:00:00,100061.3,20.45726,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
8487,390,113.027344,-16.646109,2020-02-10 12:00:00,100330.0,19.19878,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10027,460,165.058594,-16.646109,2020-02-07 15:00:00,99739.07,16.04086,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10028,460,165.9375,-17.426395,2020-02-07 18:00:00,99709.03,17.51885,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10029,460,166.113281,-17.896163,2020-02-07 21:00:00,99709.15,18.32941,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10030,460,166.289063,-18.367178,2020-02-08 00:00:00,99530.35,21.0589,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10031,460,166.464844,-18.839483,2020-02-08 03:00:00,99281.9,22.05496,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10032,460,166.640625,-18.997211,2020-02-08 06:00:00,99042.34,25.03922,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10033,460,166.640625,-19.313119,2020-02-08 09:00:00,99076.38,28.27745,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10034,460,166.816406,-19.788132,2020-02-08 12:00:00,99031.02,24.26816,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
10035,460,166.816406,-20.423701,2020-02-08 15:00:00,98957.63,23.3625,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
10036,460,166.816406,-20.742467,2020-02-08 18:00:00,99037.59,23.19802,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
10037,460,166.816406,-21.382032,2020-02-08 21:00:00,99184.81,22.53791,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
10038,460,166.992188,-21.863542,2020-02-09 00:00:00,99204.6,23.37209,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
10092,463,130.78125,-15.558983,2020-02-06 00:00:00,99872.2,9.766161,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10096,463,131.132812,-16.490437,2020-02-06 12:00:00,99732.38,9.729366,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10097,463,131.132812,-16.179467,2020-02-06 15:00:00,99470.35,9.56338,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10098,463,131.484375,-16.179467,2020-02-06 18:00:00,99428.38,8.330899,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10099,463,131.660156,-16.024166,2020-02-06 21:00:00,99563.77,8.241812,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10100,463,131.660156,-16.024166,2020-02-07 00:00:00,99654.74,8.209395,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10102,463,131.835938,-16.179467,2020-02-07 06:00:00,99453.16,7.8416,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10108,463,131.308594,-15.713926,2020-02-08 00:00:00,99939.41,8.816777,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10122,463,131.308594,-16.646109,2020-02-09 18:00:00,99752.1,9.580075,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10123,463,130.957031,-16.33489,2020-02-09 21:00:00,99865.43,11.60995,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10124,463,130.957031,-16.024166,2020-02-10 00:00:00,99914.27,16.51235,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10128,463,131.484375,-15.868986,2020-02-10 12:00:00,99874.29,8.371406,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10139,463,127.617188,-16.179467,2020-02-11 21:00:00,99528.41,11.29733,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10150,463,127.265625,-18.367178,2020-02-13 06:00:00,99048.79,11.69823,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10151,463,127.265625,-17.739438,2020-02-13 09:00:00,99150.02,11.81589,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10152,463,127.617188,-17.113889,2020-02-13 12:00:00,99235.82,12.08217,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10153,463,127.792969,-16.957833,2020-02-13 15:00:00,99124.88,13.07786,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10154,463,128.144531,-16.957833,2020-02-13 18:00:00,99074.26,12.44123,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10155,463,128.496094,-17.270076,2020-02-13 21:00:00,99244.15,10.96604,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10156,463,128.496094,-17.582849,2020-02-14 00:00:00,99362.85,10.88109,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10157,463,128.320312,-17.739438,2020-02-14 03:00:00,99199.25,10.87315,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10158,463,128.320312,-17.739438,2020-02-14 06:00:00,99168.88,11.95759,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10159,463,128.496094,-17.896163,2020-02-14 09:00:00,99401.0,11.8629,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10160,463,128.671875,-18.367178,2020-02-14 12:00:00,99630.88,13.54503,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10161,463,128.496094,-18.839483,2020-02-14 15:00:00,99605.31,14.6169,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10162,463,128.144531,-19.15509,2020-02-14 18:00:00,99658.77,14.01354,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10163,463,127.792969,-19.471302,2020-02-14 21:00:00,99845.01,12.28277,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10164,463,127.617188,-19.629639,2020-02-15 00:00:00,99972.91,11.97944,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10165,463,127.265625,-19.946783,2020-02-15 03:00:00,99925.5,12.03431,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10166,463,127.089844,-20.105594,2020-02-15 06:00:00,99925.3,11.84513,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10167,463,126.738281,-20.105594,2020-02-15 09:00:00,100142.2,13.68877,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
10168,463,126.738281,-20.105594,2020-02-15 12:00:00,100335.5,12.32493,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12440,578,202.675781,-26.944475,2020-02-13 18:00:00,100548.6,14.01556,Tropical Cyclone,TC,1.0,1.0,Track_TC_TT
12441,578,202.324219,-26.944475,2020-02-13 21:00:00,100461.1,13.69676,Tropical Cyclone,TC,1.0,1.0,Track_TC
12442,578,202.675781,-27.279731,2020-02-14 00:00:00,100439.8,13.7476,Tropical Cyclone,TC,1.0,0.0,Track_TC
12443,578,203.027344,-27.616002,2020-02-14 03:00:00,100511.1,14.48857,Tropical Cyclone,TC,1.0,0.0,Track_TC
12444,578,202.851563,-28.122357,2020-02-14 06:00:00,100628.8,15.43248,Tropical Cyclone,TC,1.0,0.0,Track_TC
12445,578,203.027344,-28.97166,2020-02-14 09:00:00,100501.8,16.48199,Tropical Cyclone,TC,1.0,0.0,Track_TC
12446,578,202.851563,-29.484592,2020-02-14 12:00:00,100492.4,15.17073,Tropical Cyclone,TC,1.0,0.0,Track_TC
12543,580,83.496094,-12.330035,2020-02-12 15:00:00,100821.6,14.1572,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12544,580,84.023438,-12.482811,2020-02-12 18:00:00,100532.5,14.36999,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12545,580,84.726563,-12.482811,2020-02-12 21:00:00,100332.6,16.55413,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12546,580,85.078125,-12.482811,2020-02-13 00:00:00,100406.3,16.38556,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12547,580,85.78125,-12.177348,2020-02-13 03:00:00,100406.3,16.89559,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12548,580,86.484375,-12.177348,2020-02-13 06:00:00,100179.7,17.27395,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12549,580,87.363281,-12.024748,2020-02-13 09:00:00,99937.77,17.44715,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12550,580,88.242188,-11.872236,2020-02-13 12:00:00,100011.0,18.06028,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12551,580,89.296875,-11.872236,2020-02-13 15:00:00,100013.8,15.3993,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12552,580,90.175781,-12.024748,2020-02-13 18:00:00,99672.81,16.64461,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12553,580,91.230469,-12.330035,2020-02-13 21:00:00,99608.09,17.46507,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12554,580,92.109375,-12.482811,2020-02-14 00:00:00,99785.22,18.21332,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
12555,580,92.988281,-12.635677,2020-02-14 03:00:00,99898.62,18.15618,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
13840,648,184.042969,-17.270076,2020-02-16 00:00:00,99713.02,19.84778,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
13841,648,184.21875,-17.426395,2020-02-16 03:00:00,99475.96,20.47453,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
13842,648,184.746094,-18.210032,2020-02-16 06:00:00,99455.88,21.15141,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
13843,648,185.449219,-18.524468,2020-02-16 09:00:00,99254.5,21.98653,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
13844,648,186.152344,-19.15509,2020-02-16 12:00:00,99038.9,23.0804,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
13845,648,186.679688,-19.946783,2020-02-16 15:00:00,99205.21,22.59197,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
13846,648,187.03125,-20.902101,2020-02-16 18:00:00,99237.93,20.39311,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
13847,648,187.382812,-21.542358,2020-02-16 21:00:00,99144.06,19.94474,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15280,704,170.332031,-12.941685,2020-02-22 06:00:00,100192.7,12.36706,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15281,704,170.15625,-12.788634,2020-02-22 09:00:00,100206.2,13.66543,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15282,704,170.332031,-12.941685,2020-02-22 12:00:00,99969.7,14.12652,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15283,704,170.15625,-13.401405,2020-02-22 15:00:00,99723.96,14.77868,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15284,704,170.507812,-13.708373,2020-02-22 18:00:00,99703.71,16.20201,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15285,704,170.507812,-14.015742,2020-02-22 21:00:00,99575.71,20.83439,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15286,704,170.683594,-14.477572,2020-02-23 00:00:00,99203.43,21.23967,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15287,704,170.859375,-14.631727,2020-02-23 03:00:00,98711.06,24.64711,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15288,704,171.035156,-14.785991,2020-02-23 06:00:00,98391.57,25.47883,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15289,704,171.210937,-14.940364,2020-02-23 09:00:00,98265.12,27.78291,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15290,704,171.386719,-15.404157,2020-02-23 12:00:00,97658.23,28.7199,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15291,704,171.738281,-15.713926,2020-02-23 15:00:00,97348.75,28.57474,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15292,704,171.914063,-16.179467,2020-02-23 18:00:00,96629.99,33.91037,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15293,704,172.089844,-16.646109,2020-02-23 21:00:00,96676.13,36.46669,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15294,704,172.089844,-16.957833,2020-02-24 00:00:00,96612.21,37.66756,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15295,704,172.265625,-17.426395,2020-02-24 03:00:00,96852.6,37.25286,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15296,704,172.441406,-17.582849,2020-02-24 06:00:00,96940.19,37.19507,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15297,704,172.792969,-17.896163,2020-02-24 09:00:00,97454.75,34.30295,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15298,704,172.792969,-18.210032,2020-02-24 12:00:00,97418.95,32.62264,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15299,704,173.144531,-18.524468,2020-02-24 15:00:00,97713.19,32.82927,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15300,704,173.144531,-18.839483,2020-02-24 18:00:00,98073.0,29.05706,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15301,704,173.320312,-18.997211,2020-02-24 21:00:00,98616.1,26.27117,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15302,704,173.320312,-19.629639,2020-02-25 00:00:00,98493.65,23.75772,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15303,704,173.320312,-19.946783,2020-02-25 03:00:00,98576.34,21.88874,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
15304,704,173.671875,-20.264566,2020-02-25 06:00:00,98879.52,22.55219,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15305,704,173.671875,-20.583,2020-02-25 09:00:00,98802.49,26.46849,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
