#TempestGridConnectivityFileV2.0
1,192
4.50000000000000e+01,9.75697482000014e+00,6.61455573536099e-02,4,2,3,70,91
5.62500000000000e+01,1.98101161367331e+01,6.62451450080671e-02,4,1,4,5,92
3.37500000000000e+01,1.98101161367331e+01,6.62451450080671e-02,4,1,4,9,72
4.50000000000000e+01,3.05620376529557e+01,6.65597420374661e-02,4,2,3,7,10
6.75000000000000e+01,3.05620376529557e+01,6.65597420374661e-02,4,2,6,7,95
8.09959465540594e+01,4.23554773550859e+01,6.35882888054654e-02,4,5,8,27,96
5.70007092999655e+01,4.22772175672750e+01,6.24774033826536e-02,4,4,5,8,13
7.51565044363329e+01,5.49435034058803e+01,6.65968648308361e-02,4,6,7,14,28
2.25000000000000e+01,3.05620376529557e+01,6.65597420374661e-02,4,3,10,11,78
3.29992907000345e+01,4.22772175672750e+01,6.24774033826536e-02,4,4,9,12,13
9.00405344594063e+00,4.23554773550859e+01,6.35882888054654e-02,4,9,12,54,80
1.48434955636671e+01,5.49435034058803e+01,6.65968648308361e-02,4,10,11,15,56
4.50000000000000e+01,5.47050374858515e+01,6.54996145530214e-02,4,7,10,14,15
6.75615346808106e+01,6.74660962439604e+01,6.61619300288931e-02,4,8,13,16,31
2.24384653191894e+01,6.74660962439604e+01,6.61619300288931e-02,4,12,13,16,62
4.50000000000000e+01,7.99490537173305e+01,5.96028073252328e-02,4,14,15,32,64
1.35000000000000e+02,9.75697482000014e+00,6.61455573536099e-02,4,18,19,86,107
1.46250000000000e+02,1.98101161367331e+01,6.62451450080671e-02,4,17,20,21,108
1.23750000000000e+02,1.98101161367331e+01,6.62451450080671e-02,4,17,20,25,88
1.35000000000000e+02,3.05620376529557e+01,6.65597420374661e-02,4,18,19,23,26
1.57500000000000e+02,3.05620376529557e+01,6.65597420374661e-02,4,18,22,23,111
1.70995946554059e+02,4.23554773550859e+01,6.35882888054654e-02,4,21,24,43,112
1.47000709299966e+02,4.22772175672750e+01,6.24774033826536e-02,4,20,21,24,29
1.65156504436333e+02,5.49435034058803e+01,6.65968648308361e-02,4,22,23,30,44
1.12500000000000e+02,3.05620376529557e+01,6.65597420374661e-02,4,19,26,27,94
1.22999290700034e+02,4.22772175672750e+01,6.24774033826536e-02,4,20,25,28,29
9.90040534459406e+01,4.23554773550859e+01,6.35882888054654e-02,4,6,25,28,96
1.04843495563667e+02,5.49435034058803e+01,6.65968648308361e-02,4,8,26,27,31
1.35000000000000e+02,5.47050374858515e+01,6.54996145530214e-02,4,23,26,30,31
1.57561534680811e+02,6.74660962439604e+01,6.61619300288931e-02,4,24,29,32,47
1.12438465319189e+02,6.74660962439604e+01,6.61619300288931e-02,4,14,28,29,32
1.35000000000000e+02,7.99490537173305e+01,5.96028073252328e-02,4,16,30,31,48
2.25000000000000e+02,9.75697482000014e+00,6.61455573536099e-02,4,34,35,102,123
2.36250000000000e+02,1.98101161367331e+01,6.62451450080671e-02,4,33,36,37,124
2.13750000000000e+02,1.98101161367331e+01,6.62451450080671e-02,4,33,36,41,104
2.25000000000000e+02,3.05620376529557e+01,6.65597420374661e-02,4,34,35,39,42
2.47500000000000e+02,3.05620376529557e+01,6.65597420374661e-02,4,34,38,39,127
2.60995946554059e+02,4.23554773550859e+01,6.35882888054654e-02,4,37,40,59,128
2.37000709299966e+02,4.22772175672750e+01,6.24774033826536e-02,4,36,37,40,45
2.55156504436333e+02,5.49435034058803e+01,6.65968648308361e-02,4,38,39,46,60
