#TempestGridConnectivityFileV2.0
1,12
4.50000000000000e+01,4.86417178806259e+01,9.43496134466762e-01,4,2,4,5,6
1.35000000000000e+02,4.86417178806259e+01,9.43496134466762e-01,4,1,3,6,7
2.25000000000000e+02,4.86417178806259e+01,9.43496134466762e-01,4,2,4,7,8
3.15000000000000e+02,4.86417178806259e+01,9.43496134466762e-01,4,1,3,5,8
0.00000000000000e+00,-6.56930023767354e-15,1.26204240038759e+00,4,1,4,9,12
9.00000000000000e+01,-6.56930023767354e-15,1.26204240038759e+00,4,1,2,9,10
1.80000000000000e+02,-6.56930023767354e-15,1.26204240038759e+00,4,2,3,10,11
2.70000000000000e+02,-6.56930023767354e-15,1.26204240038759e+00,4,3,4,11,12
4.50000000000000e+01,-4.86417178806259e+01,9.43496134466761e-01,4,5,6,10,12
1.35000000000000e+02,-4.86417178806259e+01,9.43496134466762e-01,4,6,7,9,11
2.25000000000000e+02,-4.86417178806259e+01,9.43496134466762e-01,4,7,8,10,12
3.15000000000000e+02,-4.86417178806259e+01,9.43496134466761e-01,4,5,8,9,11
