track_id, year, month, day, hour, i, j, lon, lat, slp, wind
10, 2020, 2, 16, 18, 691, 513, 138.276820, -12.714127, 9.933668e+04, 2.014184e+01
10, 2020, 2, 17, 0, 694, 516, 138.877154, -13.314794, 9.931637e+04, 2.274644e+01
10, 2020, 2, 17, 12, 695, 514, 139.077265, -12.914349, 9.893814e+04, 2.549017e+01
10, 2020, 2, 17, 18, 693, 514, 138.677043, -12.914349, 9.829884e+04, 2.645640e+01
10, 2020, 2, 18, 0, 690, 513, 138.076709, -12.714127, 9.816054e+04, 2.709326e+01
10, 2020, 2, 18, 6, 690, 513, 138.076709, -12.714127, 9.758781e+04, 3.096560e+01
10, 2020, 2, 18, 12, 689, 513, 137.876598, -12.714127, 9.663992e+04, 3.492696e+01
10, 2020, 2, 18, 18, 687, 512, 137.476376, -12.513904, 9.625594e+04, 3.255864e+01
10, 2020, 2, 19, 0, 687, 512, 137.476376, -12.513904, 9.654721e+04, 3.602793e+01
10, 2020, 2, 19, 6, 687, 514, 137.476376, -12.914349, 9.649849e+04, 3.482106e+01
10, 2020, 2, 19, 12, 686, 516, 137.276265, -13.314794, 9.591810e+04, 3.674230e+01
10, 2020, 2, 19, 18, 685, 518, 137.076153, -13.715239, 9.560539e+04, 4.075096e+01
10, 2020, 2, 20, 0, 684, 519, 136.876042, -13.915462, 9.598896e+04, 3.914223e+01
10, 2020, 2, 20, 6, 689, 523, 137.876598, -14.716352, 9.388200e+04, 4.608301e+01
10, 2020, 2, 20, 12, 687, 525, 137.476376, -15.116796, 9.334735e+04, 4.842986e+01
10, 2020, 2, 20, 18, 686, 528, 137.276265, -15.717464, 9.363013e+04, 4.437430e+01
10, 2020, 2, 21, 0, 683, 529, 136.675931, -15.917686, 9.610567e+04, 3.558678e+01
10, 2020, 2, 21, 6, 682, 530, 136.475820, -16.117909, 9.759062e+04, 2.547379e+01
10, 2020, 2, 21, 12, 682, 530, 136.475820, -16.117909, 9.875152e+04, 2.251643e+01
10, 2020, 2, 21, 18, 681, 529, 136.275709, -15.917686, 9.894792e+04, 1.980338e+01
10, 2020, 2, 22, 0, 681, 531, 136.275709, -16.318131, 9.943043e+04, 1.926387e+01
10, 2020, 2, 22, 6, 680, 532, 136.075598, -16.518354, 9.933082e+04, 1.517690e+01
10, 2020, 2, 22, 12, 678, 533, 135.675375, -16.718576, 9.971155e+04, 1.509273e+01
10, 2020, 2, 22, 18, 675, 532, 135.075042, -16.518354, 9.959823e+04, 1.373565e+01
10, 2020, 2, 23, 6, 673, 532, 134.674819, -16.518354, 9.992291e+04, 1.125709e+01
10, 2020, 2, 23, 18, 669, 533, 133.874375, -16.718576, 1.001309e+05, 9.670094e+00
10, 2020, 2, 24, 0, 666, 534, 133.274041, -16.918799, 1.004990e+05, 9.775075e+00
11, 2020, 2, 18, 0, 365, 522, 73.040578, -14.516129, 1.006339e+05, 1.014244e+01
11, 2020, 2, 18, 6, 364, 523, 72.840467, -14.716352, 1.006574e+05, 1.000948e+01
11, 2020, 2, 18, 12, 361, 522, 72.240133, -14.516129, 1.004285e+05, 1.188837e+01
11, 2020, 2, 18, 18, 362, 521, 72.440245, -14.315907, 1.006186e+05, 1.326967e+01
11, 2020, 2, 19, 0, 363, 521, 72.640356, -14.315907, 1.003881e+05, 1.500232e+01
11, 2020, 2, 19, 6, 365, 523, 73.040578, -14.716352, 1.005201e+05, 1.288814e+01
11, 2020, 2, 19, 12, 365, 523, 73.040578, -14.716352, 1.003394e+05, 1.431401e+01
11, 2020, 2, 19, 18, 367, 524, 73.440800, -14.916574, 1.004486e+05, 1.549884e+01
11, 2020, 2, 20, 0, 368, 523, 73.640912, -14.716352, 1.001351e+05, 1.756516e+01
11, 2020, 2, 20, 6, 372, 530, 74.441356, -16.117909, 9.979889e+04, 1.739668e+01
11, 2020, 2, 20, 12, 373, 533, 74.641467, -16.718576, 9.949740e+04, 1.880586e+01
11, 2020, 2, 20, 18, 373, 536, 74.641467, -17.319244, 9.960974e+04, 1.911213e+01
11, 2020, 2, 21, 0, 373, 539, 74.641467, -17.919911, 9.937602e+04, 1.807397e+01
11, 2020, 2, 21, 6, 371, 540, 74.241245, -18.120133, 9.954386e+04, 1.664312e+01
11, 2020, 2, 21, 12, 369, 542, 73.841023, -18.520578, 9.935588e+04, 1.821412e+01
11, 2020, 2, 21, 18, 369, 544, 73.841023, -18.921023, 9.950983e+04, 1.972204e+01
11, 2020, 2, 22, 0, 369, 544, 73.841023, -18.921023, 9.927988e+04, 1.653113e+01
11, 2020, 2, 22, 6, 371, 544, 74.241245, -18.921023, 9.942995e+04, 1.547138e+01
11, 2020, 2, 22, 12, 373, 547, 74.641467, -19.521691, 9.922948e+04, 1.778546e+01
11, 2020, 2, 22, 18, 371, 549, 74.241245, -19.922136, 9.931064e+04, 2.003583e+01
11, 2020, 2, 23, 6, 371, 550, 74.241245, -20.122358, 9.915804e+04, 1.783438e+01
11, 2020, 2, 23, 18, 378, 559, 75.642023, -21.924360, 9.895727e+04, 1.771919e+01
11, 2020, 2, 24, 0, 377, 566, 75.441912, -23.325918, 9.856025e+04, 1.938886e+01
11, 2020, 2, 24, 18, 396, 582, 79.244024, -26.529477, 9.825470e+04, 2.149858e+01
11, 2020, 2, 25, 0, 404, 593, 80.844914, -28.731924, 9.762263e+04, 2.364345e+01
11, 2020, 2, 25, 6, 412, 606, 82.445803, -31.334816, 9.744775e+04, 2.594011e+01
11, 2020, 2, 25, 12, 419, 618, 83.846581, -33.737486, 9.715430e+04, 2.462309e+01
11, 2020, 2, 25, 18, 429, 630, 85.847693, -36.140156, 9.747153e+04, 2.536853e+01
11, 2020, 2, 26, 0, 442, 643, 88.449138, -38.743048, 9.765574e+04, 2.291913e+01
11, 2020, 2, 26, 6, 458, 657, 91.650917, -41.546162, 9.780246e+04, 2.288790e+01
11, 2020, 2, 26, 12, 473, 672, 94.652585, -44.549499, 9.778677e+04, 2.165509e+01
11, 2020, 2, 26, 18, 494, 687, 98.854919, -47.552836, 9.779898e+04, 2.193464e+01
12, 2020, 2, 24, 18, 207, 537, 41.423013, -17.519466, 9.993286e+04, 1.352520e+01
12, 2020, 2, 25, 0, 212, 532, 42.423569, -16.518354, 9.966380e+04, 1.495660e+01
12, 2020, 2, 25, 6, 221, 530, 44.224569, -16.117909, 9.975830e+04, 1.763615e+01
12, 2020, 2, 25, 18, 249, 537, 49.827682, -17.519466, 9.976315e+04, 1.638386e+01
12, 2020, 2, 26, 0, 265, 548, 53.029461, -19.721913, 9.931191e+04, 1.929745e+01
12, 2020, 2, 26, 6, 275, 552, 55.030573, -20.522803, 9.930660e+04, 1.852457e+01
12, 2020, 2, 26, 12, 287, 561, 57.431907, -22.324805, 9.916191e+04, 1.804123e+01
12, 2020, 2, 26, 18, 294, 572, 58.832685, -24.527253, 9.938782e+04, 1.652644e+01
12, 2020, 2, 27, 0, 295, 574, 59.032796, -24.927697, 9.920788e+04, 1.808940e+01
12, 2020, 2, 27, 6, 301, 577, 60.233463, -25.528365, 9.938650e+04, 1.738420e+01
12, 2020, 2, 27, 12, 306, 583, 61.234019, -26.729700, 9.923125e+04, 2.088050e+01
12, 2020, 2, 27, 18, 312, 590, 62.434686, -28.131257, 9.950819e+04, 1.971832e+01
13, 2020, 3, 1, 0, 719, 428, 143.879933, 4.304783, 1.006819e+05, 1.138393e+01
13, 2020, 3, 1, 12, 711, 426, 142.279044, 4.705228, 1.004671e+05, 1.547236e+01
13, 2020, 3, 1, 18, 704, 424, 140.878266, 5.105673, 1.001607e+05, 1.474573e+01
13, 2020, 3, 2, 0, 700, 423, 140.077821, 5.305895, 1.003588e+05, 1.456192e+01
13, 2020, 3, 2, 6, 695, 421, 139.077265, 5.706340, 1.000401e+05, 1.457255e+01
13, 2020, 3, 2, 12, 691, 421, 138.276820, 5.706340, 1.003214e+05, 1.470155e+01
13, 2020, 3, 2, 18, 686, 419, 137.276265, 6.106785, 1.000615e+05, 1.431383e+01
13, 2020, 3, 3, 0, 681, 418, 136.275709, 6.307008, 1.003698e+05, 1.486119e+01
13, 2020, 3, 3, 6, 676, 417, 135.275153, 6.507230, 1.000587e+05, 1.453955e+01
13, 2020, 3, 3, 12, 673, 415, 134.674819, 6.907675, 1.003452e+05, 1.521417e+01
13, 2020, 3, 3, 18, 666, 412, 133.274041, 7.508343, 1.001248e+05, 1.573313e+01
13, 2020, 3, 4, 0, 662, 411, 132.473596, 7.708565, 1.004226e+05, 1.474703e+01
13, 2020, 3, 4, 6, 657, 407, 131.473041, 8.509455, 1.001915e+05, 1.404832e+01
13, 2020, 3, 5, 0, 642, 401, 128.471373, 9.710790, 1.005621e+05, 1.444976e+01
13, 2020, 3, 5, 18, 635, 392, 127.070595, 11.512792, 1.004112e+05, 1.256920e+01
13, 2020, 3, 6, 12, 634, 380, 126.870484, 13.915462, 1.005881e+05, 1.149728e+01
14, 2020, 3, 1, 6, 803, 519, 160.689272, -13.915462, 1.001350e+05, 1.081785e+01
14, 2020, 3, 1, 12, 802, 518, 160.489161, -13.715239, 1.003678e+05, 8.818439e+00
