track_id, year, month, day, hour, i, lon, lat, slp, wind
1, 2016, 8, 9, 18, 93194, 145.892874, 42.609842, 9.566252e+04, 2.957983e+01
1, 2016, 8, 10, 0, 93282, 147.458696, 44.598037, 9.575938e+04, 2.594403e+01
1, 2016, 8, 10, 6, 93484, 149.805217, 46.768537, 9.566784e+04, 2.355755e+01
1, 2016, 8, 10, 12, 93633, 151.418943, 48.532323, 9.541597e+04, 2.284756e+01
1, 2016, 8, 10, 18, 93565, 153.371586, 49.312915, 9.541902e+04, 2.470509e+01
1, 2016, 8, 11, 0, 96284, 155.930263, 49.897068, 9.587631e+04, 2.410366e+01
1, 2016, 8, 11, 6, 94970, 158.136826, 50.480137, 9.624392e+04, 2.089322e+01
1, 2016, 8, 11, 12, 95112, 159.929613, 50.285905, 9.651577e+04, 1.933846e+01
1, 2016, 8, 11, 18, 95001, 162.291706, 49.702488, 9.690035e+04, 2.001439e+01
1, 2016, 8, 12, 0, 94676, 166.106036, 49.507782, 9.724720e+04, 1.858163e+01
1, 2016, 8, 12, 6, 89787, 169.109638, 49.117991, 9.757184e+04, 1.699332e+01
1, 2016, 8, 12, 12, 89694, 172.905461, 48.532374, 9.795204e+04, 1.702118e+01
1, 2016, 8, 12, 18, 89538, 176.959520, 48.532389, 9.803234e+04, 1.649195e+01
1, 2016, 8, 13, 0, 175789, 180.608044, 48.532398, 9.807289e+04, 1.566957e+01
1, 2016, 8, 13, 6, 175727, 183.461478, 48.727722, 9.815456e+04, 1.502608e+01
1, 2016, 8, 13, 12, 175544, 187.126642, 48.727709, 9.830328e+04, 1.488362e+01
1, 2016, 8, 14, 6, 178441, 193.014660, 52.029854, 9.821916e+04, 1.140874e+01
1, 2016, 8, 14, 12, 178453, 194.174956, 52.801983, 9.826095e+04, 1.293829e+01
1, 2016, 8, 14, 18, 178512, 194.538419, 53.764696, 9.836905e+04, 1.267035e+01
1, 2016, 8, 15, 0, 177835, 195.314095, 54.532960, 9.852482e+04, 1.099914e+01
1, 2016, 8, 15, 6, 177848, 195.952340, 54.916473, 9.860078e+04, 1.011121e+01
1, 2016, 8, 15, 12, 177898, 195.896699, 55.873498, 9.874192e+04, 1.037423e+01
1, 2016, 8, 15, 18, 179269, 195.749959, 56.637353, 9.893356e+04, 9.116386e+00
2, 2016, 8, 7, 12, 453181, 160.488281, 19.155090, 1.008544e+05, 1.255187e+01
2, 2016, 8, 7, 18, 442206, 159.433594, 17.270076, 1.006215e+05, 1.435929e+01
2, 2016, 8, 8, 0, 453160, 159.257812, 18.053028, 1.006097e+05, 1.223420e+01
2, 2016, 8, 8, 6, 442217, 158.027344, 16.957833, 1.003064e+05, 1.494540e+01
2, 2016, 8, 8, 12, 441787, 158.554688, 15.249446, 9.965242e+04, 2.129553e+01
2, 2016, 8, 8, 18, 442133, 158.730469, 15.713926, 9.925715e+04, 2.164673e+01
2, 2016, 8, 9, 0, 442135, 158.554688, 15.868986, 9.902468e+04, 2.221073e+01
2, 2016, 8, 9, 6, 442191, 158.906250, 16.801907, 9.832832e+04, 2.909724e+01
2, 2016, 8, 9, 12, 442235, 158.554688, 17.739438, 9.860183e+04, 2.632561e+01
2, 2016, 8, 9, 18, 442330, 157.675781, 18.210032, 9.815491e+04, 2.615931e+01
2, 2016, 8, 10, 0, 442330, 157.675781, 18.210032, 9.814622e+04, 2.755712e+01
2, 2016, 8, 10, 6, 442359, 157.851562, 18.997211, 9.770377e+04, 2.898310e+01
2, 2016, 8, 10, 12, 81936, 158.203125, 20.264566, 9.753522e+04, 3.283199e+01
2, 2016, 8, 10, 18, 81982, 157.324219, 21.702861, 9.703513e+04, 3.093994e+01
2, 2016, 8, 11, 0, 82148, 157.148438, 23.155675, 9.687599e+04, 3.415361e+01
2, 2016, 8, 11, 6, 82509, 156.269531, 24.296581, 9.608486e+04, 3.246772e+01
2, 2016, 8, 11, 12, 82543, 155.390625, 25.117808, 9.613285e+04, 3.800119e+01
2, 2016, 8, 11, 18, 82663, 154.335938, 26.110640, 9.631344e+04, 3.172609e+01
2, 2016, 8, 12, 0, 84047, 153.281250, 27.111977, 9.661480e+04, 3.180760e+01
2, 2016, 8, 12, 6, 84165, 152.402344, 27.953309, 9.660605e+04, 3.411664e+01
2, 2016, 8, 12, 12, 84218, 151.347656, 29.313328, 9.684255e+04, 3.400814e+01
2, 2016, 8, 12, 18, 84591, 149.765625, 30.518367, 9.689402e+04, 3.526761e+01
2, 2016, 8, 13, 0, 90180, 148.007812, 31.914149, 9.694110e+04, 3.199698e+01
2, 2016, 8, 13, 6, 90304, 146.250000, 32.975000, 9.686779e+04, 3.061893e+01
2, 2016, 8, 13, 12, 90301, 145.019531, 33.868862, 9.681872e+04, 2.978750e+01
2, 2016, 8, 13, 18, 90645, 144.667969, 34.229026, 9.677491e+04, 2.811035e+01
2, 2016, 8, 14, 0, 90706, 145.371094, 35.318940, 9.717697e+04, 2.700122e+01
2, 2016, 8, 14, 6, 90892, 146.250000, 36.609404, 9.737583e+04, 2.811574e+01
2, 2016, 8, 14, 12, 90947, 147.656250, 37.732933, 9.768015e+04, 2.477243e+01
2, 2016, 8, 14, 18, 90965, 148.886719, 38.682381, 9.793288e+04, 2.384456e+01
2, 2016, 8, 15, 0, 91337, 151.699219, 39.451095, 9.833410e+04, 2.495148e+01
2, 2016, 8, 15, 6, 91462, 156.269531, 41.014715, 9.850436e+04, 2.653748e+01
2, 2016, 8, 15, 12, 88701, 162.540042, 43.008693, 9.830103e+04, 2.517306e+01
2, 2016, 8, 15, 18, 89622, 170.107810, 46.571946, 9.710009e+04, 2.495827e+01
2, 2016, 8, 16, 0, 89906, 175.163609, 50.091597, 9.592558e+04, 2.051668e+01
2, 2016, 8, 16, 6, 90059, 177.118286, 52.223092, 9.525911e+04, 2.361399e+01
2, 2016, 8, 16, 12, 95508, 175.746326, 52.609152, 9.471839e+04, 2.509737e+01
2, 2016, 8, 16, 18, 89907, 175.563439, 50.285954, 9.529349e+04, 2.466798e+01
2, 2016, 8, 17, 0, 89438, 179.391956, 48.532398, 9.612100e+04, 2.285108e+01
2, 2016, 8, 17, 6, 175736, 183.868719, 48.727720, 9.677245e+04, 1.893882e+01
2, 2016, 8, 17, 12, 175602, 187.780320, 50.091587, 9.729516e+04, 1.816560e+01
3, 2016, 8, 11, 18, 75047, 131.835938, 18.367178, 9.966801e+04, 1.729028e+01
3, 2016, 8, 12, 0, 75027, 132.890625, 18.053028, 9.955647e+04, 1.964888e+01
3, 2016, 8, 12, 6, 75072, 133.593750, 18.367178, 9.930221e+04, 2.024708e+01
3, 2016, 8, 12, 12, 72354, 135.527344, 19.155090, 9.902698e+04, 2.335293e+01
3, 2016, 8, 12, 18, 72374, 136.582031, 20.105594, 9.890648e+04, 1.644490e+01
3, 2016, 8, 13, 0, 72424, 136.757812, 20.583000, 9.905285e+04, 1.831021e+01
3, 2016, 8, 13, 6, 72422, 137.285156, 20.742467, 9.891641e+04, 2.024711e+01
3, 2016, 8, 13, 12, 72437, 138.339844, 21.382032, 9.904148e+04, 1.849874e+01
3, 2016, 8, 13, 18, 72606, 139.746094, 22.346682, 9.899904e+04, 2.099306e+01
3, 2016, 8, 14, 0, 73353, 141.855469, 23.969584, 9.906552e+04, 2.306222e+01
3, 2016, 8, 14, 6, 73441, 142.910156, 25.613193, 9.902467e+04, 2.092909e+01
3, 2016, 8, 14, 12, 73638, 144.316406, 27.279731, 9.919109e+04, 2.028693e+01
3, 2016, 8, 14, 18, 73706, 145.019531, 28.631115, 9.915907e+04, 2.053515e+01
3, 2016, 8, 15, 0, 79173, 145.371094, 29.313328, 9.913381e+04, 2.007746e+01
3, 2016, 8, 15, 6, 79198, 145.371094, 30.345318, 9.905119e+04, 2.127113e+01
3, 2016, 8, 15, 12, 79230, 144.667969, 31.039379, 9.915347e+04, 2.014821e+01
3, 2016, 8, 15, 18, 79321, 143.964844, 31.388308, 9.916898e+04, 2.039659e+01
3, 2016, 8, 16, 0, 79352, 143.085938, 31.914149, 9.892742e+04, 2.137470e+01
3, 2016, 8, 16, 6, 79705, 142.558594, 32.797318, 9.887256e+04, 2.126894e+01
3, 2016, 8, 16, 12, 90664, 142.382813, 34.048752, 9.907641e+04, 2.231031e+01
3, 2016, 8, 16, 18, 90776, 142.382813, 35.502013, 9.898184e+04, 2.478192e+01
3, 2016, 8, 17, 0, 90855, 143.085938, 37.356560, 9.897598e+04, 2.481159e+01
3, 2016, 8, 17, 6, 91059, 144.843750, 39.258128, 9.888959e+04, 2.502597e+01
3, 2016, 8, 17, 12, 91782, 147.832031, 41.014715, 9.892680e+04, 2.657902e+01
3, 2016, 8, 17, 18, 91914, 151.607168, 42.609848, 9.904299e+04, 2.551013e+01
3, 2016, 8, 18, 0, 91613, 156.402471, 43.804541, 9.926109e+04, 2.329209e+01
3, 2016, 8, 18, 6, 88827, 161.296336, 44.399897, 9.945825e+04, 2.011025e+01
3, 2016, 8, 18, 12, 88905, 165.799226, 44.201603, 9.975209e+04, 1.827656e+01
4, 2016, 8, 14, 12, 510387, 265.781250, 10.048391, 1.008171e+05, 1.384455e+01
4, 2016, 8, 15, 12, 510732, 264.375000, 10.351600, 1.008052e+05, 1.052491e+01
4, 2016, 8, 16, 12, 510559, 263.671875, 10.048391, 1.007075e+05, 1.334422e+01
4, 2016, 8, 16, 18, 510580, 263.320312, 10.048391, 1.008567e+05, 1.430371e+01
4, 2016, 8, 17, 0, 510762, 263.144531, 10.806967, 1.007219e+05, 1.147935e+01
4, 2016, 8, 17, 6, 510858, 262.441406, 11.415204, 1.008491e+05, 1.236843e+01
4, 2016, 8, 17, 12, 510890, 261.738281, 12.024748, 1.005260e+05, 1.319189e+01
4, 2016, 8, 17, 18, 516215, 260.507812, 12.788634, 1.005699e+05, 1.479750e+01
4, 2016, 8, 18, 0, 516316, 259.453125, 13.401405, 1.002743e+05, 1.707926e+01
4, 2016, 8, 18, 6, 516333, 258.222656, 13.554840, 1.002416e+05, 1.682126e+01
4, 2016, 8, 18, 12, 516677, 257.871094, 13.862006, 9.977925e+04, 1.931064e+01
4, 2016, 8, 18, 18, 516685, 257.519531, 14.169580, 9.971691e+04, 1.990637e+01
4, 2016, 8, 19, 0, 516710, 256.816406, 14.477572, 9.934186e+04, 2.065874e+01
4, 2016, 8, 19, 6, 516801, 256.113281, 14.785991, 9.890667e+04, 2.647316e+01
4, 2016, 8, 19, 12, 516809, 255.761719, 15.094849, 9.751695e+04, 3.410806e+01
4, 2016, 8, 19, 18, 516833, 255.410156, 15.404157, 9.750038e+04, 3.578485e+01
4, 2016, 8, 20, 0, 516841, 255.058594, 15.713926, 9.729846e+04, 3.153557e+01
4, 2016, 8, 20, 6, 516840, 254.882812, 15.558983, 9.765103e+04, 3.602094e+01
4, 2016, 8, 20, 12, 518213, 255.058594, 16.334890, 9.797275e+04, 3.076667e+01
4, 2016, 8, 20, 18, 518234, 254.707031, 16.957833, 9.809711e+04, 3.207903e+01
4, 2016, 8, 21, 0, 518268, 254.531250, 17.739438, 9.814777e+04, 3.072383e+01
4, 2016, 8, 21, 6, 518364, 253.828125, 18.367178, 9.801986e+04, 3.412369e+01
4, 2016, 8, 21, 12, 518397, 253.300781, 19.155090, 9.831639e+04, 2.818508e+01
4, 2016, 8, 21, 18, 518743, 252.773438, 19.629639, 9.853456e+04, 3.007834e+01
4, 2016, 8, 22, 0, 518946, 252.246094, 20.423701, 9.820448e+04, 3.540259e+01
4, 2016, 8, 22, 6, 519040, 251.718750, 20.902101, 9.861921e+04, 2.980103e+01
4, 2016, 8, 22, 12, 519073, 251.191406, 21.702861, 9.831870e+04, 3.193977e+01
4, 2016, 8, 22, 18, 147713, 250.488281, 22.346682, 9.820661e+04, 3.422139e+01
4, 2016, 8, 23, 0, 147757, 249.785156, 23.643414, 9.882156e+04, 2.812044e+01
4, 2016, 8, 23, 6, 147888, 248.906250, 24.788666, 9.941063e+04, 2.367019e+01
4, 2016, 8, 23, 12, 148249, 248.027344, 25.944591, 9.936123e+04, 2.090559e+01
4, 2016, 8, 23, 18, 148369, 246.972656, 26.944475, 9.958911e+04, 2.113158e+01
4, 2016, 8, 24, 0, 148426, 246.972656, 27.953309, 9.979566e+04, 2.334163e+01
4, 2016, 8, 24, 6, 149828, 246.445313, 29.142352, 9.988119e+04, 2.214264e+01
4, 2016, 8, 24, 12, 149849, 246.621094, 30.000133, 9.962975e+04, 2.176541e+01
4, 2016, 8, 24, 18, 150539, 247.148438, 30.865394, 9.947964e+04, 2.120323e+01
4, 2016, 8, 25, 0, 150581, 248.027344, 32.090097, 9.997492e+04, 1.793300e+01
4, 2016, 8, 25, 6, 150640, 248.906250, 32.975000, 1.004494e+05, 1.420491e+01
4, 2016, 8, 25, 12, 150795, 249.960938, 33.689349, 1.009807e+05, 1.087045e+01
5, 2016, 8, 15, 0, 76775, 117.773437, 23.480635, 9.988446e+04, 1.311759e+01
5, 2016, 8, 16, 0, 76733, 116.894531, 22.993491, 9.972173e+04, 1.544154e+01
5, 2016, 8, 16, 6, 76720, 116.718750, 22.185451, 9.950905e+04, 1.992200e+01
5, 2016, 8, 16, 12, 76774, 117.597656, 23.318056, 9.902661e+04, 1.862867e+01
5, 2016, 8, 16, 18, 76748, 118.125000, 22.831502, 9.880576e+04, 2.257297e+01
5, 2016, 8, 17, 0, 76763, 118.476562, 23.480635, 9.835267e+04, 2.247948e+01
5, 2016, 8, 17, 6, 76764, 118.828125, 23.480635, 9.823857e+04, 2.175661e+01
5, 2016, 8, 17, 12, 77449, 119.355469, 23.969584, 9.826795e+04, 2.346792e+01
5, 2016, 8, 17, 18, 77466, 119.707031, 24.624423, 9.829846e+04, 2.503139e+01
5, 2016, 8, 18, 0, 77491, 119.531250, 25.117808, 9.820783e+04, 2.301126e+01
5, 2016, 8, 18, 6, 77490, 119.355469, 24.953127, 9.823490e+04, 2.063182e+01
5, 2016, 8, 18, 12, 77490, 119.355469, 24.953127, 9.817750e+04, 2.235167e+01
5, 2016, 8, 18, 18, 77490, 119.355469, 24.953127, 9.808491e+04, 2.410752e+01
5, 2016, 8, 19, 0, 77490, 119.355469, 24.953127, 9.834066e+04, 1.986238e+01
5, 2016, 8, 19, 6, 77479, 119.179687, 24.788666, 9.848381e+04, 2.047788e+01
5, 2016, 8, 19, 12, 77474, 118.652344, 24.296581, 9.845895e+04, 2.011333e+01
5, 2016, 8, 19, 18, 76796, 118.125000, 24.132978, 9.866333e+04, 1.674080e+01
5, 2016, 8, 20, 0, 76783, 117.421875, 23.806397, 9.856712e+04, 1.466233e+01
5, 2016, 8, 20, 6, 98581, 116.542969, 23.318056, 9.866116e+04, 1.854030e+01
5, 2016, 8, 20, 12, 98577, 116.191406, 22.993491, 9.884853e+04, 1.795783e+01
5, 2016, 8, 20, 18, 98572, 115.312500, 22.831502, 9.903214e+04, 1.698880e+01
5, 2016, 8, 21, 0, 98593, 114.785156, 22.993491, 9.913893e+04, 1.630389e+01
5, 2016, 8, 21, 6, 98602, 114.082031, 23.318056, 9.933962e+04, 1.535754e+01
5, 2016, 8, 21, 12, 98515, 113.203125, 23.155675, 9.940849e+04, 1.160325e+01
5, 2016, 8, 21, 18, 98505, 112.324219, 22.669705, 9.962930e+04, 1.480608e+01
5, 2016, 8, 22, 0, 98499, 112.500000, 22.508099, 9.971645e+04, 1.722214e+01
5, 2016, 8, 22, 6, 98505, 112.324219, 22.669705, 9.982192e+04, 1.738206e+01
5, 2016, 8, 22, 12, 98505, 112.324219, 22.669705, 9.988891e+04, 1.536416e+01
5, 2016, 8, 22, 18, 98510, 112.324219, 22.993491, 1.000077e+05, 1.648923e+01
5, 2016, 8, 23, 0, 98531, 111.796875, 23.155675, 1.000517e+05, 1.388749e+01
5, 2016, 8, 23, 6, 98531, 111.796875, 23.155675, 1.000995e+05, 1.469201e+01
6, 2016, 8, 18, 12, 507290, 249.082031, 14.477572, 1.006267e+05, 1.108038e+01
6, 2016, 8, 18, 18, 507135, 247.500000, 14.323523, 1.006675e+05, 1.282873e+01
6, 2016, 8, 19, 0, 507118, 246.621094, 13.554840, 1.003303e+05, 1.537778e+01
6, 2016, 8, 19, 6, 507473, 246.972656, 14.169580, 1.004649e+05, 1.434643e+01
6, 2016, 8, 19, 12, 507474, 246.621094, 14.169580, 1.001745e+05, 1.901561e+01
6, 2016, 8, 19, 18, 507507, 246.093750, 14.940364, 1.000903e+05, 2.035221e+01
6, 2016, 8, 20, 0, 507604, 245.742187, 15.558983, 9.968594e+04, 1.876165e+01
6, 2016, 8, 20, 6, 507603, 245.390625, 15.558983, 9.949614e+04, 1.939219e+01
6, 2016, 8, 20, 12, 507609, 245.214844, 15.713926, 9.895829e+04, 2.527010e+01
6, 2016, 8, 20, 18, 507632, 244.687500, 15.868986, 9.880729e+04, 2.664105e+01
6, 2016, 8, 21, 0, 507634, 244.511719, 16.024166, 9.809169e+04, 2.983695e+01
6, 2016, 8, 21, 6, 507634, 244.511719, 16.024166, 9.798000e+04, 3.102345e+01
6, 2016, 8, 21, 12, 507634, 244.511719, 16.024166, 9.735348e+04, 3.301544e+01
6, 2016, 8, 21, 18, 507641, 244.511719, 16.334890, 9.717320e+04, 3.889909e+01
6, 2016, 8, 22, 0, 507644, 244.687500, 16.490437, 9.738230e+04, 3.525223e+01
6, 2016, 8, 22, 6, 507647, 244.687500, 16.801907, 9.825010e+04, 2.940166e+01
6, 2016, 8, 22, 12, 136278, 244.160156, 16.957833, 9.806291e+04, 3.168687e+01
6, 2016, 8, 22, 18, 136287, 243.984375, 17.426395, 9.827098e+04, 3.465156e+01
6, 2016, 8, 23, 0, 136310, 243.457031, 17.582849, 9.772938e+04, 2.843035e+01
6, 2016, 8, 23, 6, 136316, 243.281250, 17.739438, 9.728087e+04, 3.293251e+01
6, 2016, 8, 23, 12, 136404, 242.929688, 18.053028, 9.678432e+04, 3.437461e+01
6, 2016, 8, 23, 18, 136412, 242.578125, 18.367178, 9.663808e+04, 3.742042e+01
6, 2016, 8, 24, 0, 136437, 242.402344, 18.839483, 9.607984e+04, 4.025472e+01
6, 2016, 8, 24, 6, 136618, 242.050781, 19.471302, 9.632549e+04, 3.767446e+01
6, 2016, 8, 24, 12, 136970, 241.347656, 20.105594, 9.589443e+04, 4.109910e+01
6, 2016, 8, 24, 18, 136831, 240.468750, 20.583000, 9.595473e+04, 4.170226e+01
6, 2016, 8, 25, 0, 136945, 239.238281, 21.061906, 9.603200e+04, 4.227788e+01
6, 2016, 8, 25, 6, 138309, 238.183594, 21.382032, 9.660648e+04, 3.803931e+01
6, 2016, 8, 25, 12, 138293, 236.777344, 21.382032, 9.684655e+04, 3.741908e+01
6, 2016, 8, 25, 18, 138372, 235.195312, 21.221882, 9.745556e+04, 3.536878e+01
6, 2016, 8, 26, 0, 137691, 233.789063, 20.902101, 9.755580e+04, 3.517846e+01
6, 2016, 8, 26, 6, 137705, 232.558594, 20.742467, 9.804292e+04, 3.303289e+01
6, 2016, 8, 26, 12, 138000, 231.328125, 20.264566, 9.809082e+04, 2.994015e+01
6, 2016, 8, 26, 18, 137994, 230.097656, 20.105594, 9.835823e+04, 3.036357e+01
6, 2016, 8, 27, 0, 137848, 228.867187, 19.946783, 9.839286e+04, 2.829493e+01
6, 2016, 8, 27, 6, 137922, 227.636719, 19.788132, 9.844008e+04, 2.662879e+01
6, 2016, 8, 27, 12, 137905, 226.582031, 19.788132, 9.823244e+04, 2.834381e+01
6, 2016, 8, 27, 18, 137902, 225.527344, 19.788132, 9.832210e+04, 2.915002e+01
6, 2016, 8, 28, 0, 143370, 224.472656, 20.105594, 9.798023e+04, 3.072030e+01
6, 2016, 8, 28, 6, 140668, 223.593750, 20.264566, 9.812984e+04, 3.143881e+01
6, 2016, 8, 28, 12, 140755, 222.890625, 20.583000, 9.818325e+04, 3.078276e+01
6, 2016, 8, 28, 18, 140784, 222.187500, 20.902101, 9.851574e+04, 2.865672e+01
6, 2016, 8, 29, 0, 140783, 221.484375, 21.221882, 9.844118e+04, 3.234885e+01
6, 2016, 8, 29, 6, 141132, 220.781250, 21.542358, 9.867943e+04, 3.068575e+01
6, 2016, 8, 29, 12, 141153, 220.253906, 21.702861, 9.865579e+04, 3.204729e+01
6, 2016, 8, 29, 18, 141162, 219.550781, 22.024405, 9.918252e+04, 2.871169e+01
6, 2016, 8, 30, 0, 141201, 218.847656, 21.702861, 9.957712e+04, 2.276791e+01
6, 2016, 8, 30, 6, 141197, 218.144531, 21.702861, 9.997587e+04, 2.176299e+01
6, 2016, 8, 30, 12, 141216, 217.265625, 21.542358, 9.999205e+04, 2.024204e+01
6, 2016, 8, 30, 18, 141050, 216.035156, 21.382032, 1.001950e+05, 2.268078e+01
6, 2016, 8, 31, 0, 142402, 214.980469, 21.061906, 1.001976e+05, 2.068456e+01
6, 2016, 8, 31, 18, 141793, 210.410156, 20.423701, 1.004533e+05, 2.123310e+01
6, 2016, 9, 1, 6, 141916, 207.421875, 19.629639, 1.004904e+05, 2.282751e+01
6, 2016, 9, 1, 12, 141902, 206.542969, 19.155090, 1.005599e+05, 2.009910e+01
7, 2016, 8, 20, 12, 510767, 263.671875, 11.263025, 1.006970e+05, 1.215071e+01
7, 2016, 8, 20, 18, 510754, 263.496094, 10.503314, 1.007254e+05, 1.460597e+01
7, 2016, 8, 21, 0, 510854, 263.144531, 11.415204, 1.003129e+05, 1.928043e+01
7, 2016, 8, 21, 6, 510709, 262.089844, 11.415204, 1.002222e+05, 1.639995e+01
7, 2016, 8, 21, 12, 510712, 261.210938, 11.263025, 9.952106e+04, 2.383407e+01
7, 2016, 8, 21, 18, 516163, 260.156250, 11.263025, 9.964028e+04, 2.521368e+01
7, 2016, 8, 22, 0, 516149, 259.277344, 11.415204, 9.947509e+04, 2.431251e+01
7, 2016, 8, 22, 6, 516143, 258.046875, 11.263025, 9.945486e+04, 2.364390e+01
7, 2016, 8, 22, 12, 516226, 257.167969, 11.110927, 9.918069e+04, 2.564165e+01
7, 2016, 8, 22, 18, 505335, 256.289062, 11.567465, 9.896395e+04, 3.223500e+01
7, 2016, 8, 23, 0, 505691, 254.882812, 12.177348, 9.919622e+04, 2.407287e+01
7, 2016, 8, 23, 6, 505722, 254.003906, 12.635677, 9.957187e+04, 2.435825e+01
7, 2016, 8, 23, 12, 505840, 253.125000, 13.401405, 9.914342e+04, 2.502099e+01
