track_id, year, month, day, hour, i, lon, lat, slp, wind, orog
2, 2020, 1, 4, 18, 576777, 47.636719, -26.610213, 9.289644e+04, 4.692609e+01, 0.000000e+00
2, 2020, 1, 5, 0, 576597, 47.636719, -27.279731, 9.332856e+04, 4.368351e+01, 0.000000e+00
2, 2020, 1, 5, 6, 575220, 48.164063, -28.122357, 9.391597e+04, 4.071733e+01, 0.000000e+00
2, 2020, 1, 5, 12, 575096, 48.867187, -29.484592, 9.415597e+04, 3.949935e+01, 0.000000e+00
2, 2020, 1, 5, 18, 574693, 50.449219, -31.388308, 9.458458e+04, 4.189365e+01, 0.000000e+00
2, 2020, 1, 6, 0, 574481, 51.503906, -34.590737, 9.525209e+04, 4.129076e+01, 0.000000e+00
2, 2020, 1, 6, 6, 551761, 52.910156, -39.065691, 9.603307e+04, 3.577184e+01, 0.000000e+00
3, 2020, 1, 4, 0, 356789, 114.433594, 5.379401, 1.007897e+05, 1.369046e+01, 0.000000e+00
3, 2020, 1, 4, 12, 356750, 113.730469, 4.480817, 1.007401e+05, 1.475818e+01, 0.000000e+00
3, 2020, 1, 4, 18, 356794, 113.378906, 5.379401, 1.007612e+05, 1.363507e+01, 0.000000e+00
3, 2020, 1, 5, 0, 356795, 113.554688, 5.529288, 1.005688e+05, 1.502977e+01, 0.000000e+00
3, 2020, 1, 5, 6, 357142, 113.378906, 5.979181, 1.005371e+05, 1.330907e+01, 0.000000e+00
3, 2020, 1, 5, 12, 357171, 112.500000, 6.429445, 1.005548e+05, 1.504131e+01, 0.000000e+00
3, 2020, 1, 5, 18, 357163, 111.445312, 6.129226, 1.004396e+05, 1.829461e+01, 0.000000e+00
3, 2020, 1, 6, 0, 357248, 111.093750, 6.129226, 1.003969e+05, 1.553596e+01, 0.000000e+00
3, 2020, 1, 6, 6, 357076, 110.742188, 5.829177, 1.003315e+05, 1.472968e+01, 0.000000e+00
3, 2020, 1, 6, 12, 357074, 110.214844, 5.679213, 1.004229e+05, 1.601235e+01, 0.000000e+00
3, 2020, 1, 6, 18, 357065, 109.511719, 5.379401, 1.003570e+05, 1.863922e+01, 0.000000e+00
3, 2020, 1, 7, 0, 357015, 109.335938, 4.929957, 1.003284e+05, 1.629115e+01, 0.000000e+00
3, 2020, 1, 7, 6, 357014, 109.160156, 4.780211, 1.002732e+05, 1.885384e+01, 0.000000e+00
3, 2020, 1, 7, 12, 357011, 108.984375, 4.630498, 1.002586e+05, 1.640687e+01, 0.000000e+00
3, 2020, 1, 7, 18, 357010, 108.808594, 4.480817, 1.001514e+05, 1.716132e+01, 0.000000e+00
3, 2020, 1, 8, 0, 357010, 108.808594, 4.480817, 1.001676e+05, 1.881323e+01, 0.000000e+00
3, 2020, 1, 8, 6, 356996, 108.632812, 4.031953, 9.985298e+04, 1.966256e+01, 0.000000e+00
3, 2020, 1, 8, 12, 356997, 108.808594, 4.181545, 9.976556e+04, 2.100560e+01, 0.000000e+00
3, 2020, 1, 8, 18, 356922, 109.160156, 4.181545, 9.984084e+04, 2.163052e+01, 0.000000e+00
3, 2020, 1, 9, 0, 356923, 109.335938, 4.331166, 1.000222e+05, 1.940035e+01, 0.000000e+00
3, 2020, 1, 9, 6, 357009, 109.160156, 4.480817, 1.001905e+05, 1.575711e+01, 0.000000e+00
3, 2020, 1, 9, 18, 356907, 108.632812, 3.732849, 1.004819e+05, 1.444997e+01, 0.000000e+00
3, 2020, 1, 10, 0, 356897, 109.160156, 3.284382, 1.004316e+05, 1.450251e+01, 0.000000e+00
3, 2020, 1, 10, 6, 356875, 109.335938, 3.134940, 1.003262e+05, 1.880117e+01, 0.000000e+00
3, 2020, 1, 10, 12, 356870, 109.863281, 2.985518, 1.003974e+05, 1.724643e+01, 0.000000e+00
3, 2020, 1, 10, 18, 356524, 110.390625, 2.537371, 1.003767e+05, 1.592315e+01, 0.000000e+00
3, 2020, 1, 11, 0, 356524, 110.390625, 2.537371, 1.005720e+05, 1.236023e+01, 0.000000e+00
4, 2020, 1, 4, 6, 707653, 226.933594, -27.953309, 1.000324e+05, 1.759224e+01, 0.000000e+00
4, 2020, 1, 4, 18, 707611, 225.351562, -28.461258, 1.001706e+05, 1.622430e+01, 0.000000e+00
4, 2020, 1, 5, 0, 707622, 224.472656, -28.631115, 1.001295e+05, 1.601961e+01, 0.000000e+00
4, 2020, 1, 5, 6, 706940, 223.593750, -29.142352, 1.002779e+05, 1.368410e+01, 0.000000e+00
4, 2020, 1, 5, 12, 706923, 222.539062, -29.827991, 1.002140e+05, 1.484545e+01, 0.000000e+00
4, 2020, 1, 5, 18, 706950, 220.957031, -30.691725, 1.003129e+05, 1.519539e+01, 0.000000e+00
4, 2020, 1, 6, 0, 706804, 219.726562, -30.865394, 1.003191e+05, 1.472877e+01, 0.000000e+00
4, 2020, 1, 6, 6, 706793, 218.496094, -31.388308, 1.004862e+05, 1.703793e+01, 0.000000e+00
4, 2020, 1, 6, 12, 707098, 216.738281, -31.388308, 1.004582e+05, 1.573406e+01, 0.000000e+00
4, 2020, 1, 6, 18, 707106, 215.683594, -31.738538, 1.005968e+05, 1.499766e+01, 0.000000e+00
4, 2020, 1, 7, 0, 696263, 214.101562, -31.914149, 1.006102e+05, 1.540190e+01, 0.000000e+00
4, 2020, 1, 7, 6, 696245, 212.871094, -32.090097, 1.006357e+05, 1.488193e+01, 0.000000e+00
4, 2020, 1, 7, 12, 696236, 211.640625, -32.619991, 1.006227e+05, 1.585838e+01, 0.000000e+00
4, 2020, 1, 7, 18, 701523, 210.234375, -32.975000, 1.006958e+05, 1.710361e+01, 0.000000e+00
4, 2020, 1, 8, 0, 701539, 208.828125, -32.975000, 1.006460e+05, 1.633837e+01, 0.000000e+00
4, 2020, 1, 8, 6, 701593, 207.246094, -32.797318, 1.006665e+05, 1.659893e+01, 0.000000e+00
4, 2020, 1, 8, 12, 701611, 205.664062, -32.619991, 1.006811e+05, 1.544241e+01, 0.000000e+00
4, 2020, 1, 9, 6, 696219, 212.695312, -32.619991, 9.984216e+04, 1.885297e+01, 0.000000e+00
4, 2020, 1, 9, 12, 696109, 213.222656, -33.868862, 9.995582e+04, 1.914264e+01, 0.000000e+00
4, 2020, 1, 9, 18, 695901, 213.222656, -35.318940, 1.001498e+05, 1.735906e+01, 0.000000e+00
5, 2020, 1, 6, 18, 650784, 120.234375, -16.179467, 1.002619e+05, 1.144740e+01, 0.000000e+00
5, 2020, 1, 7, 0, 650793, 120.058594, -15.713926, 1.002184e+05, 1.485686e+01, 0.000000e+00
5, 2020, 1, 7, 6, 650797, 120.410156, -15.404157, 9.965405e+04, 1.633547e+01, 0.000000e+00
5, 2020, 1, 7, 12, 650103, 119.882813, -16.179467, 9.963395e+04, 1.408149e+01, 0.000000e+00
5, 2020, 1, 7, 18, 650109, 119.707031, -16.024166, 9.927189e+04, 1.852279e+01, 0.000000e+00
5, 2020, 1, 8, 0, 650792, 119.882813, -15.868986, 9.891204e+04, 2.346855e+01, 0.000000e+00
5, 2020, 1, 8, 6, 650414, 121.464844, -16.646109, 9.865933e+04, 2.110940e+01, 0.000000e+00
5, 2020, 1, 8, 12, 649695, 121.640625, -17.739438, 9.859788e+04, 2.135977e+01, 0.000000e+00
5, 2020, 1, 8, 18, 649684, 121.992188, -18.367178, 9.866009e+04, 1.687516e+01, 5.514608e+00
5, 2020, 1, 9, 0, 649580, 121.640625, -19.313119, 9.891243e+04, 1.453576e+01, 3.949724e+01
5, 2020, 1, 9, 6, 649664, 120.937500, -19.313119, 9.880525e+04, 1.689853e+01, 0.000000e+00
5, 2020, 1, 9, 12, 649628, 120.234375, -19.313119, 9.882876e+04, 1.763641e+01, 0.000000e+00
5, 2020, 1, 9, 18, 649626, 119.707031, -19.471302, 9.850086e+04, 2.051302e+01, 0.000000e+00
5, 2020, 1, 10, 0, 649635, 118.828125, -19.629639, 9.877743e+04, 1.942033e+01, 0.000000e+00
5, 2020, 1, 10, 6, 649809, 117.597656, -19.788132, 9.864520e+04, 2.109190e+01, 0.000000e+00
5, 2020, 1, 10, 12, 649793, 116.894531, -20.423701, 9.869797e+04, 2.131880e+01, 0.000000e+00
5, 2020, 1, 10, 18, 649729, 115.488281, -21.702861, 9.892425e+04, 1.820362e+01, 2.702155e+01
5, 2020, 1, 11, 0, 638793, 113.730469, -22.669705, 9.924721e+04, 1.647879e+01, 3.524037e+01
