track_id, year, month, day, hour, i, lon, lat, slp, wind, orog
0, 2020, 1, 1, 6, 363632, 68.906250, -7.030422, 1.007935e+05, 1.456823e+01, 0.000000e+00
0, 2020, 1, 1, 12, 363572, 67.851562, -7.933369, 1.003826e+05, 1.377820e+01, 0.000000e+00
0, 2020, 1, 1, 18, 363556, 67.148438, -8.536423, 1.005530e+05, 1.559212e+01, 0.000000e+00
0, 2020, 1, 2, 0, 362855, 65.742188, -9.442816, 1.001826e+05, 1.731615e+01, 0.000000e+00
0, 2020, 1, 2, 6, 362796, 63.984375, -10.655103, 1.002134e+05, 1.768119e+01, 0.000000e+00
0, 2020, 1, 2, 12, 362701, 62.050781, -11.110927, 9.977834e+04, 1.746694e+01, 0.000000e+00
0, 2020, 1, 2, 18, 362685, 60.644531, -11.110927, 9.949883e+04, 2.381953e+01, 0.000000e+00
0, 2020, 1, 3, 0, 363015, 59.414062, -11.263025, 9.849656e+04, 2.585139e+01, 0.000000e+00
0, 2020, 1, 3, 6, 363016, 58.710938, -11.567465, 9.773977e+04, 3.320094e+01, 0.000000e+00
0, 2020, 1, 3, 12, 581452, 57.656250, -12.482811, 9.567030e+04, 4.022000e+01, 0.000000e+00
0, 2020, 1, 3, 18, 581428, 56.601562, -12.788634, 9.386812e+04, 5.138248e+01, 0.000000e+00
0, 2020, 1, 4, 0, 581415, 55.898438, -13.094829, 9.270000e+04, 5.480966e+01, 0.000000e+00
0, 2020, 1, 4, 6, 581419, 55.195312, -13.094829, 9.129365e+04, 5.560895e+01, 0.000000e+00
0, 2020, 1, 4, 12, 581238, 55.019531, -13.862006, 8.869369e+04, 6.421037e+01, 0.000000e+00
0, 2020, 1, 4, 18, 581199, 54.843750, -14.631727, 9.023185e+04, 6.643182e+01, 0.000000e+00
0, 2020, 1, 5, 0, 581149, 54.316406, -15.404157, 8.715863e+04, 6.472608e+01, 0.000000e+00
0, 2020, 1, 5, 6, 581136, 54.140625, -16.179467, 8.833088e+04, 6.523107e+01, 0.000000e+00
0, 2020, 1, 5, 12, 580782, 53.964844, -16.646109, 8.748648e+04, 6.281981e+01, 0.000000e+00
0, 2020, 1, 5, 18, 580768, 54.140625, -17.426395, 8.793354e+04, 6.560438e+01, 0.000000e+00
0, 2020, 1, 6, 0, 580051, 54.140625, -18.367178, 8.830753e+04, 6.509940e+01, 0.000000e+00
0, 2020, 1, 6, 6, 579939, 54.140625, -19.629639, 8.885919e+04, 6.270281e+01, 0.000000e+00
0, 2020, 1, 6, 12, 579859, 54.140625, -20.902101, 8.858501e+04, 6.661897e+01, 0.000000e+00
0, 2020, 1, 6, 18, 578471, 54.492188, -21.863542, 8.898089e+04, 6.885701e+01, 0.000000e+00
0, 2020, 1, 7, 0, 578435, 54.843750, -22.831502, 8.901555e+04, 6.277391e+01, 0.000000e+00
0, 2020, 1, 7, 6, 578165, 55.371094, -23.969584, 8.917552e+04, 6.420737e+01, 0.000000e+00
0, 2020, 1, 7, 12, 577788, 56.250000, -25.117808, 8.974634e+04, 5.888717e+01, 0.000000e+00
0, 2020, 1, 7, 18, 577756, 56.953125, -25.778776, 9.045240e+04, 5.619526e+01, 0.000000e+00
0, 2020, 1, 8, 0, 577645, 57.128906, -26.944475, 9.149920e+04, 4.524160e+01, 0.000000e+00
0, 2020, 1, 8, 6, 577615, 57.656250, -27.447738, 9.206309e+04, 3.864593e+01, 0.000000e+00
0, 2020, 1, 8, 12, 577604, 58.007813, -28.122357, 9.290909e+04, 3.681570e+01, 0.000000e+00
0, 2020, 1, 8, 18, 555753, 58.183594, -28.631115, 9.394316e+04, 3.276978e+01, 0.000000e+00
0, 2020, 1, 9, 0, 555703, 58.007813, -29.142352, 9.452701e+04, 2.917171e+01, 0.000000e+00
0, 2020, 1, 9, 6, 555678, 58.183594, -29.656145, 9.560084e+04, 2.599406e+01, 0.000000e+00
0, 2020, 1, 9, 12, 555673, 58.183594, -30.000133, 9.616855e+04, 2.438759e+01, 0.000000e+00
0, 2020, 1, 9, 18, 555567, 58.359375, -30.865394, 9.715276e+04, 2.169957e+01, 0.000000e+00
0, 2020, 1, 10, 0, 555555, 58.359375, -31.563258, 9.756656e+04, 2.028264e+01, 0.000000e+00
0, 2020, 1, 10, 6, 552787, 58.359375, -32.975000, 9.806777e+04, 1.888494e+01, 0.000000e+00
0, 2020, 1, 10, 12, 552420, 58.710938, -34.409686, 9.827225e+04, 1.862130e+01, 0.000000e+00
